chunkId,content,StartPage,EndPage,heading,ContentWordCount,pdfName,contentType,image,summary
474,,,,",Attachment3:SchemesOfSmallFarmersAgribusinessConsortium(Sfac)(A)EquityGrantFund(Egf)SchemeForFarmerProducerCompanies(Fpc)1.WhatIsThePeriodOfImplementationOfTheScheme?ItShallBeImplementedFromTheFinancialYear(Fy)2013-14Onwards.2.WhoIsTheImplementingAgency?TheEgfShallBeOperatedBySmallFarmersAgriBusinessConsortium(Sfac).3.WhatIsEquity?EquityMeansTheAmountOfShareCapitalContributedByTheShareholderMembers(FarmerProducers/InstitutionsOfFarmerProducers)OfFpc;4.WhatIsAShareholder?ShareholderIsAShareholderMemberOfFpcOnTheDateOfItsApplicationForEquityGrantUnderTheEgcgfs5.WhoIsEligibleForEquityGrantUnderTheScheme?AFarmerProducerCompanyFulfillingTheFollowingCriteriaShallBeEligibleToApply:",301,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,The Equity Grant Fund (EGF) Scheme for Farmer Producer Companies (FPC) is implemented from the financial year 2013-14 onwards and is operated by the Small Farmers Agri-Business Consortium (SFAC). Equity refers to the amount of share capital contributed by the shareholder members (farmer producers or institutions of farmer producers) of FPC. A shareholder is a shareholder member of FPC on the date of its application for equity grant under the EGF scheme. Eligibility for equity grant under the scheme is for a farmer producer company fulfilling specific criteria.
476,a. Donations b. Gifts c. Grants d. Loans,,,",7.WhatIsMaximumEquityGrantUnderEquityGrantFund?EquityGrantShallBeACashInfusionEquivalentToTheAmountOfShareholderEquityInTheFpcSubjectToACapOfRs.10LakhPerFpc.EquityGrantSanctionedShallBeDirectlyTransferredToTheBankAccountOfTheFpc.8.HowToApplyForEquityGrantFund?EligibleFpcsThatMeetTheEligibilityCriteriaShallApplyInThePrescribedApplicationFormOnly(Annexure)ToSfac.9.WhatAreTheMandatoryDocumentsRequiredAlongWithTheApplication?",242,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The maximum equity grant under the Equity Grant Fund is a cash infusion equivalent to the amount of shareholder equity in the FPC, with a cap of Rs. 10 lakh per FPC. The sanctioned equity grant will be directly transferred to the bank account of the FPC. Eligible FPCs that meet the eligibility criteria should apply in the prescribed application form to SFAC. The mandatory documents required along with the application include donations, gifts, grants, and loans."
478,,,,",10.WhatAreTheMajorFactorsLookedIntoForConsideringAProposalForSanction?",62,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,The major factors considered for sanctioning a proposal are not specified in the provided content.
480,"a. Cash Book b. General Ledger  
It also has to finalise its annual accounts and get it audited from a Chartered Accountant.",,,",11.WhoIsTheSanctioningAuthority?",53,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,The sanctioning authority for the cash book and general ledger is responsible for finalizing annual accounts and getting them audited by a Chartered Accountant.
482,,,,",12.WhatAreTheMajorTermsAndConditionOfSanction?",519,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,The major terms and conditions of sanction are not specified in the provided content.
484,POs can be registered as a charitable trust.,,,",14.UnderWhichConditionsTheEquityGrantAmountFromTheFpcCanBeRecalledCancelled?",92,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,The equity grant amount from the FPC can be recalled or cancelled under specific conditions. POs have the option to register as a charitable trust.
486,,,,",15.WhatIsDisputeRedressalMeasure?",70,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The dispute redressal measure is a process for resolving conflicts and disagreements. It aims to provide a fair and efficient way to address issues and concerns. This measure is designed to ensure that all parties involved have an opportunity to present their case and reach a resolution. It may involve mediation, arbitration, or other forms of alternative dispute resolution. The goal is to promote harmony and fairness in addressing disputes."
488,"In simple words, it is a transfer of property by the owner to another for the benefit of a third person along with or without himself or a declaration by the owner, to hold the property not for himself but for another or another and himself.",,,",(B)CreditGuaranteeFund(Cgf)",415,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The Credit Guarantee Fund (CGF) is a transfer of property by the owner to another for the benefit of a third person, with or without himself, or a declaration by the owner to hold the property for another."
490,,,,",5.WhoAreTheEligibleLendingInstitution(Eli):AScheduledCommercialBankIncludedInTheSecondScheduleToTheReserveBankOfIndiaAct,1934,AndRegionalRuralBanks,Ncdc,NabardAndItsSubsidiaries,Nedfi,OrAnyOtherInstitution(S)AsMayBeDecidedByTheSfacBoardOrAsDirectedByTheGovernmentOfIndiaFromTimeToTime6.WhatTypeOfCreditFacilitiesAreEligibleUnderCgfSfac?",96,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The eligible lending institutions include scheduled commercial banks, regional rural banks, NCDC, NABARD and its subsidiaries, NEDFI, and any other institution as decided by the SFAC board or directed by the Government of India. Credit facilities eligible under CGF SFAC include term loans, working capital loans, and any other credit facility as may be decided by the SFAC board or directed by the Government of India."
492,"A person who creates a Trust is called a settlor, the person to whom the property is transferred on trust is called a trustee and the person for whose benefit the property is transferred is called the beneficiary.",,,",7.WhatTypeOfCreditFacilitiesAreNotEligibleUnderCgfSfac?",187,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The ineligible credit facilities under CGF SFAC include those created by a settlor, trustee, and beneficiary in a trust."
494,,,,",8.WhatIsTheCreditGuaranteeCover?",330,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The credit guarantee cover provides a guarantee to the lender for a portion of the credit facility extended to the borrower. It helps mitigate the risk of default by the borrower and encourages lenders to extend credit to such borrowers. The cover is provided by a credit guarantee fund, which is typically managed by a government agency or a financial institution. The guarantee cover may be available for various types of credit facilities, such as term loans, working capital loans, and other forms of credit. It is an important tool for promoting access to credit for small and medium enterprises, as well as other priority sectors."
496,"There are two types of Trusts namely public trust and private trust. Private Trusts are generally formed for charitable or religious purpose, and are not intended to do commercial activities. A public charitable Trust is one, which benefits the public at large, or some considerable portion of it. While, the income from private Trusts is available to specified beneficiaries and not to the public at large.",,,",11.WhatIsTheGuaranteeFees?",73,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The guarantee fees are explained in the context of public and private trusts, with private trusts being formed for charitable or religious purposes and not for commercial activities. Public charitable trusts benefit the public at large or a considerable portion of it, while the income from private trusts is available to specified beneficiaries and not the public at large."
498,,,,",12.WhatIsTheAnnualServiceFee?",985,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,The annual service fee is not provided in the content.
500,"In general, Trusts may register for one or more of the following purposes: 
a. Relief of poverty or distress b. Education c. Medical relief d. Provision of facilities for recreation or other leisure-time occupation (including 
assistance for such provision), if the facilities are provided in the interest of social welfare and public benefit 
e. The advancement of any other object of general public utility, excluding purposes 
which relate exclusively to religious teaching or worship. 
5.6 What laws in India govern Public Charitable Trusts? No national law (except the broad principles of the India Trusts Act 1882, which governs private Trusts) governs public charitable Trusts in India, although many states (particularly Maharashtra, Gujarat, Rajasthan, and Madhya Pradesh) have Public Trusts Acts.",,,",14.WhatIsTheProcedureForInvocationOfGuarantee?TheEliMayInvokeTheGuaranteeInRespectOfCreditFacilityWithinAMaximumPeriodOfOneYearFromTheDateOfNpa,IfTheFollowingConditionsAreSatisfied:",229,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The procedure for invocation of guarantee allows the Eligible Institution to invoke the guarantee within a maximum period of one year from the date of NPA, under certain conditions. Trusts may register for purposes such as relief of poverty, education, medical relief, provision of facilities for recreation, and the advancement of any other object of general public utility. Public charitable Trusts in India are not governed by a national law, but are subject to the broad principles of the Indian Trusts Act 1882, with many states having their own Public Trusts Acts."
502,,,,",15.WhatIsTheProcedureForClaimSettlement?",449,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,The procedure for claim settlement is not provided.
504,"a. The application for registration should be made to the official having jurisdiction 
over the region in which the Trust is sought to be registered.  
b. The application form should be submitted, together with a copy of the Trust deed. 
Two other documents which should be submitted at the time of making an application for registration are affidavit and consent letter.",,,",16.SubrogationOfRightsAndRecoveriesOnAccountOfClaimsPaid",154,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The application for registration of a Trust should be made to the official with jurisdiction over the region, along with the Trust deed, affidavit, and consent letter."
506,,,,",17.ResidualRecoverySfacShallHaveTheFirstClaimToAppropriationOfTheAmountRealizedByTheEliBeforeMakingTheFinalSettlementOfTheClaimInTheRatioOf85:15.18.TerminationOfSfac'SLiabilityInCertainCases",224,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,Summary: SFAC shall have the first claim to appropriation of the amount realized by the ELI before making the final settlement of the claim in the ratio of 85:15.
508,"The main instrument of any public charitable Trust is the Trust deed, wherein the aims and objects and mode of management (of the Trust) should be enshrined. In every Trust deed, the minimum and maximum number of Trustees has to be specified. The Trust deed should clearly spell out the aims and objects of the Trust, how the Trust should be managed, how other Trustees may be appointed or removed, etc. The Trust deed should be signed by both the settlor/s and Trustee/s in the presence of two witnesses. The Trust deed should be executed on non-judicial stamp paper, the value of which would depend on the valuation of the Trust property. 5.9 How many Trustees are required? A Trust needs a minimum of two Trustees; there is no upper limit to the number of Trustees. The Board of Management comprises of the Trustees.",,,",19.WhatIsTheAssistanceProvidedBySfacForEquityGrantAndCreditGuaranteeFundScheme?",76,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The Trust deed outlines the aims, management, and number of Trustees for a public charitable Trust, and must be signed by both the settlor/s and Trustee/s in the presence of two witnesses. It should be executed on non-judicial stamp paper, with the value depending on the Trust property's valuation. A minimum of two Trustees is required for a Trust, with no upper limit to the number of Trustees, and the Board of Management comprises the Trustees."
511,,,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,Introduction",225,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The case study explores the transformation of farmers' clubs into producer organizations in Bilaspur District, Chhattisgarh State. The initiative aims to enhance the capacity and sustainability of smallholder farmers. The study highlights the process of mobilizing and organizing farmers into producer organizations. It also discusses the challenges and opportunities encountered during the transformation process. The case study provides insights into the strategies and interventions employed to facilitate the transition and improve the livelihoods of farmers in the region."
513,"a. Donations b. Gifts c. Grants  
d. Loans",,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,FinancialLiteracyThroughFarmersClubs",117,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The case study discusses the transformation of farmers' clubs to producer organizations in Bilaspur District, Chhattisgarh State. It emphasizes financial literacy through farmers' clubs and lists various forms of financial support including donations, gifts, grants, and loans."
515,,,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,AgriculturalExtension",58,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The case study discusses the transformation of farmers' clubs into producer organizations in Bilaspur District, Chhattisgarh State, Agricultural Extension. The study highlights the process and outcomes of this transformation, focusing on the challenges faced and the strategies employed. It provides insights into the role of agricultural extension services in facilitating this transformation and the impact on the livelihoods of the farmers. The case study also sheds light on the key factors contributing to the success of this transformation and the lessons learned from the experience. Overall, it offers a valuable perspective on the transition from farmers' clubs to producer organizations in the context of agricultural extension."
517,"a. Cash Book b. General Ledger  
It also has to finalise its annual accounts and get it audited from a Chartered Accountant.",,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,TimeLine",20,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The case study discusses the transformation of farmers' clubs to producer organizations in Bilaspur District, Chhattisgarh State. The timeline includes the preparation of a cash book and general ledger, as well as the finalization of annual accounts and their audit by a Chartered Accountant."
519,,,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,BusinessCorrespondent",200,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The case study discusses the transformation of farmers' clubs into producer organizations in Bilaspur District, Chhattisgarh State. The study highlights the process and challenges faced during this transformation. It emphasizes the role of Business Correspondents in facilitating this transition and the impact on the livelihoods of the farmers. The case study provides insights into the strategies and best practices adopted in this transformation process. It also sheds light on the potential for replication in similar contexts."
521,"Section 11(4A) of the Income Tax Act, 1961 has been amended with effect from 1-4-1992. Accordingly, if the income from business is incidental to the attainment of the objects of the non-profit organisation and separate books of account are maintained by such an organisation in respect of such business, the profit is not considered for taxation. In other words, the profit is fully exempt from tax. Income from a business undertaking which is itself held under Trust for charitable purpose [under section 11(1) (a)] is also exempt. Further, an",,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,KisanBeejProducerOrganisation",371,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The Income Tax Act, 1961 was amended to exempt non-profit organizations from taxation if their business income is incidental to their non-profit objectives and separate books of account are maintained. This exemption applies to profits from business activities and income from a business undertaking held under Trust for charitable purposes. The amendment ensures that profits of non-profit organizations are fully exempt from tax if certain conditions are met."
522,,,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,KisanBeejProducerOrganisation",100,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,table,,"The case study discusses the transformation of farmers' clubs into producer organizations in Bilaspur District, Chhattisgarh State, specifically focusing on the Kisan Beej Producer Organisation. The study highlights the process and challenges involved in this transformation, shedding light on the key factors that contributed to the success of the initiative. It also provides insights into the role of various stakeholders and the impact of the transformation on the livelihoods of the farmers. The case study serves as a valuable resource for understanding the dynamics of transforming farmers' clubs into producer organizations and the potential benefits it can bring to the agricultural community."
523,"The income of a PO registered as Trust is not exempted from the income tax, as it is not a charitable purpose.",,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,KisanBeejProducerOrganisation",138,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The income of a PO registered as Trust is not exempted from the income tax, as it is not a charitable purpose."
527,,,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,RegistrationForSeedProduction",120,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"I'm sorry, but it seems that the content you provided is ""nan"", which does not contain any information for me to summarize. If you have the actual content, please provide it and I'd be happy to help summarize it for you."
529,"a. Simple process of registration. b. Simple record-keeping and even simpler regulations. c. Low possibility of interference by regulator. 
d. Exemption from tax due to charitable nature of operations.",,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,SeedCertification",279,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The case study discusses the transformation of farmers' clubs to producer organizations in Bilaspur District, Chhattisgarh State, focusing on seed certification. It highlights the simple process of registration, record-keeping, and regulations, as well as the low possibility of interference by regulators. Additionally, it mentions the exemption from tax due to the charitable nature of operations."
531,,,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,ReplicationOfTheModel",289,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The case study discusses the transformation of farmers' clubs into producer organizations in Bilaspur District, Chhattisgarh State. The model aims to replicate the successful transformation process. The study provides insights into the challenges and opportunities encountered during the transformation. It also highlights the impact of the model on the livelihoods of the farmers and the overall agricultural landscape. The case study serves as a valuable resource for understanding the process of transforming farmers' clubs into producer organizations and the potential for replication in other regions."
533,"a. Tax exemption extended to societies may apply to public Trusts only to the extent the 
Income Tax department accepts their activities as being charitable. 
b. As a charitable institutional form, a Trust, in essence, is inappropriate for for-profit, 
financially sustainable organisations like POs; 
c. No system of equity investment or ownership, thereby, making it less attractive for 
commercial investors; 
d. Commercial investors generally regard the investments in such entities risky, primarily 
on account of their lack of professionalism and managerial practices, and are, therefore, reluctant to commit large volumes of funds to Trusts; 
e. In accordance with Section 45S of the RBI Act, 1934, no unincorporated bodies are 
allowed to accept deposits from the public. Organisations registered under the Societies Registration Act and the Trust Act are considered unincorporated bodies. Therefore, according to the law, they are not allowed to collect savings from general public.",,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,Attachment5:IndicativeFrameworkOfTheProcessOfFormingAProducerOrganizationTheFollowingFrameworkIsCreatedByProf.AmarKjrNayakOfLalBahadurShastriNationalAcademyOfAdministration,MussoorieKeepingInViewTheSustainabilityOfAProducerOrganisation.",100,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,table,,"The tax exemption for societies may not apply to public trusts unless their activities are deemed charitable by the Income Tax department. Trusts are not suitable for financially sustainable organizations like Producer Organizations (POs) as they lack equity investment or ownership, making them unattractive to commercial investors. Commercial investors perceive investments in such entities as risky due to their lack of professionalism and managerial practices. Additionally, unincorporated bodies, including those registered under the Societies Registration Act and the Trust Act, are not permitted to accept deposits from the public under Section 45S of the RBI Act, 1934."
534,,,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,Attachment5:IndicativeFrameworkOfTheProcessOfFormingAProducerOrganizationTheFollowingFrameworkIsCreatedByProf.AmarKjrNayakOfLalBahadurShastriNationalAcademyOfAdministration,MussoorieKeepingInViewTheSustainabilityOfAProducerOrganisation.",225,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The case study discusses the transformation of farmers' clubs into producer organizations in Bilaspur District, Chhattisgarh State. It outlines an indicative framework for the process of forming a producer organization, created by Prof. Amar Kjr Nayak of Lal Bahadur Shastri National Academy of Administration, Mussoorie. The framework is designed with the sustainability of a producer organization in mind."
536,"a. Detail of all members or Trustees of the Trust with their address and PAN b. Certified true copies of the Trust's Registration Certificate c. Certified true copies of Laws & by-laws of the Trust d. Copy of income tax registration certificate e. Audited Balance Sheet and Income & Expenditure account with Audit Report of last 3 
years 
f. The original copy of Trust Deed evidencing the creation of the Trust",,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,6BuildPhysicalInfrastructure",157,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The attachment requires the details of all members or Trustees of the Trust with their address and PAN, certified true copies of the Trust's Registration Certificate, laws & by-laws of the Trust, income tax registration certificate, and audited Balance Sheet and Income & Expenditure account with Audit Report of the last 3 years. Additionally, the original copy of Trust Deed evidencing the creation of the Trust is also needed."
537,,,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,6BuildPhysicalInfrastructure",100,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,table,,"The case study discusses the transformation of farmers' clubs into producer organizations in Bilaspur District, Chhattisgarh State. It focuses on building physical infrastructure to support this transformation. The study highlights the process and challenges involved in this transformation. It also emphasizes the importance of creating sustainable and efficient infrastructure for the producer organizations. The case study provides insights into the practical aspects of transitioning farmers' clubs into producer organizations."
538,"Section 8 Companies are those companies which are formed for the sole purpose of promoting commerce, art, science, religion, charity or any other useful object.  
a. These types of companies can be either public company or private company having a 
limited liability.  
b. Profits earned by these companies can only be applied for promoting its objects and 
cannot be distributed as dividend among its members. 
c. These companies can be formed with or without share capital.  In case they are formed 
without capital, the necessary funds for carrying the business are brought in the form of donations, subscriptions from members and general public.",,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,6BuildPhysicalInfrastructure",328,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"Section 8 Companies are formed for promoting various purposes and can be public or private with limited liability. Their profits can only be used to promote their objectives and not distributed as dividends. These companies can be formed with or without share capital, and if formed without capital, necessary funds are raised through donations and subscriptions."
540,,,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,15WithdrawalProcessOfTheExternal",58,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The case study discusses the transformation of farmers' clubs into producer organizations in Bilaspur District, Chhattisgarh State. It highlights the withdrawal process of the external support and the challenges faced during this transition. The study emphasizes the importance of building the capacity of the producer organizations and ensuring their sustainability. It also outlines the key factors that contributed to the successful transformation of the farmers' clubs. The case study provides valuable insights into the process of transitioning from farmers' clubs to producer organizations."
542,"Section 8 Company is preferred as compared to Trust, society because of following reasons: 
a. Section 8 Company has uniform law across the country. b. Section 8 Companies are also preferred, as compared to others, in foreign funding 
because of stringent disclosure norms and regulatory provisions under Companies Act, 1956 and Foreign Contribution Regulation Act.   
c. The Central and State Governments recognised Section 8 Company in various Schemes 
implemented by them.  
d. A wide range of activities can be taken up. e. Exempted from using the word Private Limited or Limited f. Members/Owners easily transfer ownership in shares and interest by the manner 
provided by the Article of Association.  
g. The continuation of an incorporated Section 8 Company is unaffected by the death of 
any of its owner(s) or the transfer of its shares to a new entity/person",,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,RiskFactorsAndIndicators/MeasuresForVerificationInTheAboveFlowChart",100,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,table,,"Section 8 Company is preferred over Trust and society due to uniform laws, foreign funding advantages, and recognition by Central and State Governments. It allows a wide range of activities and is exempted from using specific words. Members can easily transfer ownership, and the company's continuation is unaffected by changes in ownership or shareholders."
543,,,,"Attachment4:ACaseStudyOnTransformationOfFarmersClubsToProducerOrganizationInBilaspurDistrict,ChhattisgarhState,RiskFactorsAndIndicators/MeasuresForVerificationInTheAboveFlowChart",274,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The case study discusses the transformation of farmers' clubs to producer organizations in Bilaspur District, Chhattisgarh State. It highlights the risk factors and indicators/measures for verification in the flow chart. The study provides insights into the challenges and opportunities associated with this transformation process. It emphasizes the need for thorough verification and monitoring of the transformation process. The case study aims to provide a comprehensive understanding of the transformation of farmers' clubs into producer organizations."
545,"The followings are the disadvantages of Section 8 Company:- 
a. Profits cannot be distributed as dividends to members and it will be applied for 
promoting its objects only.  
b. Alteration in the objects clause of the Company requires prior approval of Central 
Government.  
c. In comparison to Society and Trust, registration of Section 8 Company and complying 
with other terms & conditions are costly.  Also, if there is any breach of law, a Section 8 Company has to bear penalties and fines.   
d. Section 8 Companies also fall under the definition of Company under Income tax. 
Therefore, same rate of tax is applicable to Section 8 Companies which is applicable to the normal profit making company.  
e. Generally, complete closure or winding of Section 8 Companies takes around 1-2 years 
and involves compliance of various formalities. Moreover, in certain cases, it requires the approval from the High Court.",,,(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw)MemorandumOfAgreement,14,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The disadvantages of a Section 8 Company include the inability to distribute profits as dividends to members, with funds being used solely for promoting its objects. Altering the objects clause requires prior approval from the Central Government, and the registration and compliance costs are higher compared to Society and Trust. Section 8 Companies are subject to the same tax rates as normal profit-making companies and may face penalties for breaches of the law. Additionally, the process of closing or winding up a Section 8 Company can take 1-2 years and may require approval from the High Court in certain cases."
547,,,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw)MemorandumOfAgreement,Between",65,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,The memorandum of agreement is a legal document that outlines the terms and conditions agreed upon by the parties involved. It is to be executed on stamp paper of appropriate value as per the respective state law. This agreement serves as a record of the understanding between the parties and can be used as evidence in case of any disputes. The terms and conditions mentioned in the agreement are legally binding and must be adhered to by all parties involved. It is important to ensure that the agreement complies with the stamp duty requirements of the respective state law to make it legally valid.
549,"For registration of Section 8 Company, the following conditions must be fulfilled:- 
a. Minimum 2 Shareholders (for Private Limited Co.) and 7 Shareholders (for Public 
Limited Co.) 
b. Minimum 2 Directors (for Private Limited Co.) and 3 Directors (for Public Limited Co.) 
c. DIN (Director Identification Number) is required for every director. d. At least one Director of the PO should obtain Digital Signature. e. Memorandum of Association f. Articles of Association",,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw)MemorandumOfAgreement,And",66,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"The registration of a Section 8 Company requires a minimum of 2 shareholders for a Private Limited Co. and 7 shareholders for a Public Limited Co. Additionally, a minimum of 2 directors is needed for a Private Limited Co. and 3 directors for a Public Limited Co. Every director must have a Director Identification Number (DIN), and at least one director of the Promoters' Organization (PO) should obtain a Digital Signature. Finally, the Memorandum of Association and Articles of Association are also required for registration."
551,,,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw)MemorandumOfAgreement,Whereas",268,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,The document is a Memorandum of Agreement to be executed on stamp paper of appropriate value as per the respective state law.
552,"For Grant of License the following documents are also required:- 
a. Three Copies of Memorandum of Association and Articles of Association b. Three Copies of list of names, descriptions, addresses of promoters/directors c. Three Copies of Statement showing estimates of future income and expenditure d. Three Copies of Statement giving in brief description of work done or proposed to be 
carried out after incorporation 
e. Three Copies of Statement specifying the grounds on which the application is made f. Declarations by all the directors of the company as per the prescribed proforma g. Declaration by Chartered Accountant or advocate of Supreme Court or of a High Court, 
an attorney or pleader entitled to appear before High Court or a Company Secretary that the Memorandum & Articles of Association have been drawn up in accordance with the provisions of the Act. 
h. Documentary Evidence in support of addresses of promoters i. All due diligence documents shall be notarized/attested by a gazetted officer or 
CA/CS/CWA",,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw)MemorandumOfAgreement,Whereas",100,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,table,,"The grant of a license requires several documents, including the Memorandum of Association and Articles of Association, a list of names and addresses of promoters/directors, and statements detailing future income and expenditure. Additionally, a brief description of proposed work, grounds for the application, and declarations by all directors are necessary. A declaration by a qualified professional and documentary evidence supporting the addresses of promoters are also required. Furthermore, all due diligence documents must be notarized or attested by a gazetted officer or a qualified professional."
553,,,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw)MemorandumOfAgreement,Whereas",43,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,The memorandum of agreement should be executed on stamp paper of appropriate value as per the respective state law.
555,"Any individual who intends to become a Director of a company shall have Director Identification Number (DIN) which is mandatory for e-filing of forms and documents with the Registrar of Companies and PAN cannot be used as an alternative to DIN. DIN is also mandatory for directors of Indian companies who are not citizens of India. But, DIN is not mandatory for directors of foreign company having branch offices in India. Further, only a single DIN is required for an individual, irrespective of the number of directorship held by him/her. Documents and information required for getting DIN (Director Identification Number) of Director:- 
a. Self-attested PAN Card of Director b. Self-attested address proof of Director 
c. Affidavit d. Self-attested colour photo of Director e. e-mail id of Director f. Mobile No. of Director 
g. Educational qualification of Director h. Current occupation of Director",,,"(OnStampPaperOfAppropriateValueAsPerTheRespectiveStateLaw)MemorandumOfAgreement,I.RoleOfProducerOrganizationPromotingInstitutions(Popis)(A)OverallRequirement",157,input/md/english\FARMER PRODUCER ORGANISATIONS.pdf,para,,"Individuals seeking to become Directors of a company must obtain a Director Identification Number (DIN), which is essential for e-filing with the Registrar of Companies and cannot be substituted with a PAN. This requirement also applies to non-Indian citizen directors of Indian companies, but not for directors of foreign companies with branch offices in India. Regardless of the number of directorships held, only one DIN is necessary for an individual. To obtain a DIN, directors must provide self-attested documents such as PAN card, address proof, affidavit, and a color photo, along with their email, mobile number, educational qualifications, and current occupation."
