chunkId,content,StartPage,EndPage,heading,ContentWordCount,pdfName,contentType,image,summary 
1295,"| इनसे स्वयं की रक्षा हेतु डंक नहीं पाये जाते हैं, इसका कार्य रानी मौन का गर्भाधान",,,2. मौन पालन एक लाभदायक व्यवसाय,16,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1296,"करना है| इसके अतिरिक्त यह मौनगृह के अन्दर के तापक्रम को अनुकूल बनाये रखने में सहयोग देते हैं| नर मौन के पास पराग टोकरी, मोम एकत्रित करनेकी ग्रन्थियां नहीं होती हैं",,,2. मौन पालन एक लाभदायक व्यवसाय,31,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1297,| गर्भाधान क्रिया सम्पन्न करने के पश्चात नर मौन का जीवनकाल समाप्त हो जाता है |,,,2. मौन पालन एक लाभदायक व्यवसाय,14,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1298,"मधुसाव-सीजन में नर मौन हजारों की संख्या में पाये जाते हैं लेकिन कुछ ही नर व्यावहारिक होते हैं| नरमौन का बहुलता, भोजन की उपलब्धता पर निर्भर करता है | पैदा होने के 2 दिन बाद नर मौन के शुक्राणु परिपक्व हो जाते हैं | 3. कमेरी मौन: मौनवंश में कमेरी मौन की संख्या अधिक होती है",,,2. मौन पालन एक लाभदायक व्यवसाय,56,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1299,| कमेरी मौने प्रजनन के लिए अयोग्य होती हैं पर वे अन्य मातृत्व उत्तरदायित्व पूरी निष्ठा,,,2. मौन पालन एक लाभदायक व्यवसाय,15,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1300,के साथ निभाती हैं। वे कमेरी कोषों में पाली जाती हैं |इनका जीवन काल 3 या 4 सप्ताह से लेकर 6 महीने तक हो सकता है,,,2. मौन पालन एक लाभदायक व्यवसाय,26,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1301,| कमेरी के मुखांग,,,2. मौन पालन एक लाभदायक व्यवसाय,3,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1302,"मकरन्द को चूसने के लिए उपयुक्त रचना में रूपान्तरित होते हैं |इनके शरीर का आकार रानी मक्खी की अपेक्षाकृत छोटा होता है, इनके उदर पर पीली या काली धारी पायी जाती है",,,2. मौन पालन एक लाभदायक व्यवसाय,32,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1303,"|यह नोकदार, काठेदार डंक से जुडी रहती है, पंख की लम्बाई उदर के बराबर होती है और इसके पिछले",,,2. मौन पालन एक लाभदायक व्यवसाय,19,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1304,"पैर में पराग टोकरी पायी जाती है| उदर में नीचे के अन्तिम चार खण्डों की प्लेट पर 4 जोड़ी मौन ग्रन्थियां पायी जाती हैं, आहार नली का एक भाग मधु संग्रह थेली में परिवर्तित होता है ।यह जीवन के तीसरे दिन से मोम से निर्मित काषों कीसफाई, चौथे दिन से घर के अन्दर का कार्य, पांचवें दिन से रायलजेली पदार्थ को रानी एवं शिशुओं को खिलाने, 42 से 48 दिन में छत्तों का निर्माण, द्वार रक्षा, मकरन्द का परीक्षण एवं तापमान को अनुकूल बनाये रखने का कार्य करती हैं",,,2. मौन पालन एक लाभदायक व्यवसाय,89,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1305,"| क्षेत्रीय मौन, मकरन्द एवं पराग को मोनगृह के अन्दर लाने का कार्य आरम्भ कर देती हैं",,,2. मौन पालन एक लाभदायक व्यवसाय,16,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1306,मौन-प्रबन्ध : मौनपालन में मौनपालक को दैनिक एवं मौसमी बहुत सी समसयायें होती हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,14,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1307,|मौने अपने अंतिम उददेश्य की पूर्ति केलिए जहाँतक सम्भव,,,2. मौन पालन एक लाभदायक व्यवसाय,9,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1308,"होता है, सैनिक की तरह कार्य करती हैं",,,2. मौन पालन एक लाभदायक व्यवसाय,8,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1309,विभिनन मौसमों में मौनपालकों को बहुत सी समस्याओं का सामना करना पड़ता है| मौनों को मौनगृह में बराबर बने रहने के लिए तथा पर्याप्त लाभ लेने के लिये मौन प्रबन्ध कोसमझना बहुत ही आवश्यक,,,2. मौन पालन एक लाभदायक व्यवसाय,34,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1310,मौनवंश का सामयिक निरीक्षण : मधुमक्खियाँ अधिक हस्तक्षेप पसन्द नहीं करतीं,,,2. मौन पालन एक लाभदायक व्यवसाय,11,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1311,| इसलिए जहाँतक सम्भव हो उनको कम से कम छेडना चाहिए। मघुस्राव सीजन में,,,2. मौन पालन एक लाभदायक व्यवसाय,13,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1312,वंशवृद्धि तेजी से हो रही हो तो मौनों का निरीक्षण सप्ताह में एक बार अवश्य कर लेना चाहिए परन्तु जब मधुस्राव न चल रहा हो तो महीने में कम से कम दो बार निरीक्षण कर लेना चाहिए,,,2. मौन पालन एक लाभदायक व्यवसाय,37,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1313,"मौनें जब मकरन्द एवं पराग एकत्रित करने में व्यस्त हों, मौनवंश का निरीक्षण किया जा सकता है, गर्मी के मौसम में प्रातः यासांयकाल तथा सर्दी के मौसम में दिन के मध्य में निरीक्षण करना चाहिए",,,2. मौन पालन एक लाभदायक व्यवसाय,35,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1314,"| तेज हवा, वर्षा, रात में तथा जब मौने अन्दर बाहर आती जाती न हों तो मौनगृह",,,2. मौन पालन एक लाभदायक व्यवसाय,16,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1315,नहीं खोलना चाहिए,,,2. मौन पालन एक लाभदायक व्यवसाय,3,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1316,| सर्दी के मौसम में शिशु फ्रेम,,,2. मौन पालन एक लाभदायक व्यवसाय,6,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1317,कोअधिक समय तक खुला नहीं रहने देना चाहिए,,,2. मौन पालन एक लाभदायक व्यवसाय,8,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1318,|जब कभी मौनों में लूट-लड़ाई या मौनालय,,,2. मौन पालन एक लाभदायक व्यवसाय,7,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1319,में किसी अन्य प्रकार की परेशानी हो तो मौनगहों के प्रवेशद्वार पर रानी रोकद्दार लगा देना चाहिए। मौनवंशों का निरीक्षण करनेसे पूर्व मुंह रक्षकजाली और दस्तानों को लगाना हितकर होता है,,,2. मौन पालन एक लाभदायक व्यवसाय,31,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1320,| मौनगृह के बगल में फ्रेम स्टेण्ड एवं धुंवाकार भी रखना चाहिए| प्रदेश द्वार एवं अन्तरपट,,,2. मौन पालन एक लाभदायक व्यवसाय,15,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1321,के छिद्र से हल्की सी धूनी से धुंवा कर देना चाहिए,,,2. मौन पालन एक लाभदायक व्यवसाय,11,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1322,|एक-एक करके फ्रेमों,,,2. मौन पालन एक लाभदायक व्यवसाय,3,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1323,कोबाहर निकालिए और उनको लम्बाई में टांग दें,,,2. मौन पालन एक लाभदायक व्यवसाय,8,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1324,| निरीक्षणोपरान्त,,,2. मौन पालन एक लाभदायक व्यवसाय,1,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1325,उन छत्तों को जहाँ से निकाला गया था वहाँ पर रख देना चाहिए,,,2. मौन पालन एक लाभदायक व्यवसाय,13,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1326,| मौनों,,,2. मौन पालन एक लाभदायक व्यवसाय,1,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1327,कीदेखभाल करते समय रानी पर नजर रखें ताकि वह कहीं दब न जाय,,,2. मौन पालन एक लाभदायक व्यवसाय,13,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1328,"| डंक लगने से बचाव करना अति आवश्यक है
| डंक लग जाने पर खुजलाहट एवं दर्द होता हैजहर की गन्ध अधिक मौनो को डंक मारने",,,2. मौन पालन एक लाभदायक व्यवसाय,24,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1329,हेतु आमंत्रित करती है जिससे निरीक्षण करने में कठिनाई उत्पन्न होती है,,,2. मौन पालन एक लाभदायक व्यवसाय,12,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1330,| डंक लग जाने पर किसी तेज धार बाले चाकू से दिखायी पड़ने वाले,,,2. मौन पालन एक लाभदायक व्यवसाय,13,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1331,डंक को निकाल देना चाहिए,,,2. मौन पालन एक लाभदायक व्यवसाय,5,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1332,| उंगलियों से दबाव डाल कर डंक को नहीं निकालना चाहिए| निरीक्षण करने के तुरन्त पश्चात मौनगृह को बन्द,,,2. मौन पालन एक लाभदायक व्यवसाय,18,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1333,बार देना चाहिए,,,2. मौन पालन एक लाभदायक व्यवसाय,3,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1334,"| ऊपरी ढक्कन एवं अन्य भागों को बन्द करते समय मौनों को दबने से बचाना बहुत जरूरी है
| नोटबुक में प्रत्येक मौनवंश का",,,2. मौन पालन एक लाभदायक व्यवसाय,22,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1335,ब्योरा रखिए,,,2. मौन पालन एक लाभदायक व्यवसाय,2,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1336,| यह विवरण मौनों की आवश्यकताओं के अनुसार समयानुसार समाग्री प्रदान करने में सहायक होता है| मौनों के कार्यो को,,,2. मौन पालन एक लाभदायक व्यवसाय,19,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1337,"सफतत्तापूर्वक चलने हेतु मौनवंश के निरीक्षण का उददेश्य, समयानुसार आवश्यकताओंकी पूर्ति करना होता है जिससे कि उत्पादन में बढ़ोत्तरी होती है",,,2. मौन पालन एक लाभदायक व्यवसाय,21,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1338,| मौनवंश का निरीक्षण करते समय निम्न बातों का ध्यान रखना आवश्यक है :-,,,2. मौन पालन एक लाभदायक व्यवसाय,13,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1339,"।... मौनवंशके पर्याप्त मात्रा में मोजन है या कृत्रिम भोजन देने की आवश्यकता है | 2... रानी या अण्डे मोजूद हैं? ताजे क्रमबद्ध अकेले अण्डे रानी की मौजूदगी का द्योतक हैं, यदि अण्डे मौजूद नहीं हैं तोरानी का पता लगाने की आवश्यकता पड़ती है",,,2. मौन पालन एक लाभदायक व्यवसाय,44,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1340,| अगर रानी नहीं है तोमौनवंश को नई रानी उपलब्ध कराना आवश्यक होता है।,,,2. मौन पालन एक लाभदायक व्यवसाय,13,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1341,"3. यदि कोई रानी कोष दिखायी दे, तो रानी को नष्ट कर देना चाहिए",,,2. मौन पालन एक लाभदायक व्यवसाय,14,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1342,| बकछूट काल में रानी कोष का निर्माण यह इंगित करता है कि,,,2. मौन पालन एक लाभदायक व्यवसाय,12,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1343,मौनवंश बकछूट करने की तैयारी कर रहा है,,,2. मौन पालन एक लाभदायक व्यवसाय,8,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1344,"| यदि मौनवंशों को बकछूट के लिए उत्प्रेरित करता है तो रानी कोष को, रानी निकालने तक",,,2. मौन पालन एक लाभदायक व्यवसाय,16,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1345,पडे रहने देना चाहिए,,,2. मौन पालन एक लाभदायक व्यवसाय,4,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1346,| जब मधुस्राव काल नहीं होता है और रानी कोष बनते हैं तो इससे पता चलता है कि या तो रानी गायब हो गयी है,,,2. मौन पालन एक लाभदायक व्यवसाय,24,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1347,या मौन वृद्धोंद्वार (गर्भधारण) करना चाहती है,,,2. मौन पालन एक लाभदायक व्यवसाय,7,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1348,4... रानी को अण्डे देने या मधु के एकत्रीकरण हेतु पर्याप्त संख्या में छत्तों को देना चाहिए,,,2. मौन पालन एक लाभदायक व्यवसाय,17,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1349,5. मौनों के शत्रुओं एवं बीमारियों के प्रति सावधानियां एवं उपचार तुरन्त करना चाहिए,,,2. मौन पालन एक लाभदायक व्यवसाय,14,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1350,मौनवंशों का विभाजन : मौनों में घरछुट की प्रवृत्ति बहुत कम होती है। इसलिए घरछुट काल में मौनवंशों कोपकड़कर इनकी संख्या में वृद्धि कीजा सकती है। दूसरे तरीके से मौनवंशों की संख्या में वृद्धि करके शक्तिशाली मौनवंशों को शरद ऋतु में दोपहर बाद 2 से 3 बजे एवं बसन्त ऋतु में 4 से 5 बजे नये मौनगृह में 3 से 4 फ्रेम केमौनवंश रखकर या तो 3 से 4 किमी. की दूरी से अधिक क्षेत्र मेंरखकर या पुराने मौनगृह के मूल स्थान से कुछ दूरी पर अगल-बगल से हटाकर नये-नये मौनगृह में मौनवंशों कोरखकर विभाजनकी प्रक्रिया पूरी की जाती है। रानी विहीन मौनवंश को पुराने मौनवंशों से एक दो वूड वाले छत्ते देना लाभकारी होता है ताकि कमेरी मौनों की संख्या में कमी न होने पाये और रानी मौन को गर्भाधान में किसी प्रकार का व्यवधान उत्पन्न न हो,,,2. मौन पालन एक लाभदायक व्यवसाय,139,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1351,मौनवंश विभाजन का कार्य आरम्भ होने से पाले रानी कोष या रानी मौन कीआवश्यकता सुनिश्चित करना लाभप्रद होता है। मौनालय में सर्वप्रथम किसी शक्तिशाली मौनवंश से 3-4 फ्रेमों में न्यूकिलियस मौनवंश विभाजित करके क्वीन सेल तैयार कराये जाने चाहिए,,,2. मौन पालन एक लाभदायक व्यवसाय,39,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1352,| विभाजित किये,,,2. मौन पालन एक लाभदायक व्यवसाय,2,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1353,जाने वाले मौनवंश को शक्तिशाली बनाना चाहिये ताकि परिपक्व क्वीन सेल मिलने पर विभाजन पश्चात अतिरिक्त मौनवंश बनाये जा सकें,,,2. मौन पालन एक लाभदायक व्यवसाय,20,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1354,| क्वीन,,,2. मौन पालन एक लाभदायक व्यवसाय,1,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1355,सेल 3-4 दिन के हो जाने पर एक-एक स्वस्थ एवं परिपक्व क्वीन सेल रानी विहीन मौनवंश को देकर कम समय में अधिक से अधिक मौनवंशों का विभाजन किया जा सकता है,,,2. मौन पालन एक लाभदायक व्यवसाय,31,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1356,मौनवंश में रानी का प्रवेश : जब मौनवंश में रानी नहीं होती है या पुरानी रानी को मौनों ने मार दिया होता है तो मौनवंशों में नई रानी देने कीआवश्यकता पड़ती है। मौनवंश में रानी देने केलिए पहले उसको रानी विहीन बनाया जाता है,,,2. मौन पालन एक लाभदायक व्यवसाय,44,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1357,"| उसके बाद ही नई रानी का प्रवेश कराना ठीक होता है
| यदि मौनवंश",,,2. मौन पालन एक लाभदायक व्यवसाय,13,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1358,काफी समय से रानी विहीन रहा है तो कमेरी मातायें अण्डा देना शुरू कर देती हैं| ऐसी स्थिति में वह नई रानी को स्वीकार नहीं करती हैं| अन्त में इस तरह के मौनवंश को दूसरे मौनवंश है मिला दिया जाता है,,,2. मौन पालन एक लाभदायक व्यवसाय,41,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1359,रानी को प्रवेश कराने से पूर्व बने रानी कोषों को नष्ट कर दिया जाता है,,,2. मौन पालन एक लाभदायक व्यवसाय,15,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1360,| रानी मौन को रानी पिंजड़ा में कुछ कमेरी मौन के साथ बन्द कर,,,2. मौन पालन एक लाभदायक व्यवसाय,13,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1361,दिया जाता है | रानी पिंजड़े के द्वार पर चीनी के पाउडर एवं कुछ मधु मिलाकर पिंजड़े को बन्द करके दो फ्रेमों केबीच लटका देते हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,26,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1362,| कुछ ही,,,2. मौन पालन एक लाभदायक व्यवसाय,2,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1363,दिनों में मौने इस कैन्डी को खाना शुरू कर देती हैं और धीरे-धीरे रानी को बाहर निकाल लाती हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,19,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1364,| कुछ समय में मौनवंश की गन्ध रानी मौन प्त,,,2. मौन पालन एक लाभदायक व्यवसाय,9,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1365,कर लेती है। अब कार्क प्लग को हटाकर रानी को खोल दिया जाता है। यदि रानी को मौनें स्वीकार नहीं करती हैं तथा शत्रुतापूर्वक व्यवहार करती हैं तो रानी को पिंजडे में पुन: बन्द करके पहले की तरहदो फ्रेमों केबीच में लटका दिया जाता है तथा 24 घण्टे के बाद दुबारा रानी मौन को बाहर किया जाता है। मौनवंशों का स्थानान्तरण : यदि मौनवंशों को 400 मीटर के अन्दर ही एक स्थान से दूसरे स्थान पर खिसकाना होता है औरजमीन समतल होती है तो मौनवंशों को धीरे-धीरे 3 या 4 फीट प्रतिदिन खिसकाना चाहिए ताकि मौन आस-पास के स्थानों को आशानी से पहचान सकें,,,2. मौन पालन एक लाभदायक व्यवसाय,104,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1366,| यदि मौनवंश को शीघ्र ही,,,2. मौन पालन एक लाभदायक व्यवसाय,5,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1367,400 मीटर से अधिक दूरी पर हटाना होता है तो सबसे अच्छा तरीका है कि मौनवंश को तीन-चार किलोमीटर दूर ले जाकर 5 या 6 दिन तक रखा जाता है और उसके बाद ऐच्छिक स्थान पर लाकर रखा जाता है। इस बीच मौनों को अपने पुराने स्थान की याददास्त भूल जाती है। मौनगृह को स्थानान्तरित करने के लिए शिशु खण्ड के सभी फ्रेमों कोएक किनारे दाब देकर कस दिया जाता है। अन्तिम फ्रेम को दोनों किनारों पर एक-एक कील लगा देने से फ्रेमों मेंझटका नहीं लगता है। मौनगृह के सबसे ऊपर अन्तपट रखकर उसमें बने हुए छिद्र पर तार कीजाली लगाकर कील लगा देते हैं तथा अन्य खिसकने वाले भागों को टिन की पत्ती के सहारे कील लगाकर मौनों के निकलनेके रास्ते को पूर्ण रूप से बन्द कर दिया जाता है| सायंकाल जब मौनें अपने घर में वापस आ जाती हैं तो प्रवेश द्वार कोभी कागज के टुकडे से बन्द कर देते हैं। इस प्रकार से मौनगृह को स्थानान्तरित करने के लिए तैयार कर लिया जाता है | गर्मी के मौसम में या दूरस्थ स्थानों पर ले जाते समय प्रतिदिन मौनगृह के ऊपर पानी का छिड़काव किया जाना हितकर होता है,,,2. मौन पालन एक लाभदायक व्यवसाय,191,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1368,मौन में लूट-लड़ाई : एक मौनवंश के मौनों द्वारा दूसरे मौनवंश के मधु को थोड़ा थोड़ा चुराने कीआदत को मौनों की लूट-लडाई कहते हैं। भारतीय मौन में इस प्रकार की प्रवृत्ति विदेशी मौन की अपेक्षा अधिक होती है | मौनों में जबमौनवंश कमजोर होते हैं या क्षेत्र मेंफ्लोरा उपलब्ध नहीं होता है तो लूट-लड़ाई अधिक होती है | लुटेरी मौन असुरक्षित द्वार या मौनगृह के छिद्र कोखोज करके वे उसमें घुसने की कोशिश करती हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,75,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1369,| अगरवे सुरक्षा,,,2. मौन पालन एक लाभदायक व्यवसाय,2,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1370,करने वाली मौनों पर विजय प्राप्त कर लेती हैं तो वे संरक्षित भोजन को स्वतंत्रतापूर्वक लाना शुरू कर देती हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,20,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1371,|एक बाए लूट-लड़ाई आरम्भ होने,,,2. मौन पालन एक लाभदायक व्यवसाय,5,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1372,पर नियंत्रण करने में कठिनाई होती है,,,2. मौन पालन एक लाभदायक व्यवसाय,7,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1373,| भीषण प्रकोप में लूटी जाने वाली मौनवंश की रानी मर जाती है या मौनवंश घर-छूट कर जाता है| एक,,,2. मौन पालन एक लाभदायक व्यवसाय,19,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1374,दूसरे के बीच काफी लड़ाई होती है औरअधिक से अधिक कौने घायल हो जाती हैं मौनों में लूट-लड़ाई की जानकारी मिलतेही प्रदेश द्वार के रास्ते कोइतना सकरा कर देना चाहिए कि मात्र एक मौन ही आ-जा सके,,,2. मौन पालन एक लाभदायक व्यवसाय,37,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1375,| हरी घास लूटी जाने वाली मौनवंश के द्वार पर रख देना चाहिए,,,2. मौन पालन एक लाभदायक व्यवसाय,12,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1376,"इसके बाद लड़ने वाले मौनों केउस स्थान की खोज करनी चाहिए जहाँ से वह आ रही हो | लुटेरी मौन की पहचान के लिए गेहूँ काआटा या टेल्कम पाउडर लूटी जाने वाली मौनवंशके द्वार पर जो मौन वापस जाती हैं, उनके ऊपर छिड़काव कर पता लगाया जा सकता है | इस प्रकार लुटेरी मौन कीपहचान आसानी से की जा सकती है। लुटेरी मौन या लूटी जाने वाली मौन को कुछ दूरी पर हटा देना चाहिए",,,2. मौन पालन एक लाभदायक व्यवसाय,75,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1377,| लूट लडाई को,,,2. मौन पालन एक लाभदायक व्यवसाय,3,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1378,रोकने के लिए निम्नलिखित सावधानियां अपनाया जाना चाहिए - ।... मौनवंश को सुदृढ़ बनाये रखें,,,2. मौन पालन एक लाभदायक व्यवसाय,15,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1379,2... मौनगृह को दरार रहित रखें | 3. भोजन के अभाव की स्थिति में मौनवंशों कासामयिक निरीक्षण आवश्यक है जैसा पहले स्पष्ट किया जा चुका है,,,2. मौन पालन एक लाभदायक व्यवसाय,26,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1380,वी फ्लोरा के अनुपलब्धता काल में इटेलियन मौन भी भारतीय मौन को लूटती हैं औरआस-पास में दोनों प्रकार की मौनों को रखना बड़ा कठिन होता है। ठण्ढक के मौसम में जब इटैलियन मौन काफी शिथिल होती हैं तो भारतीय मौन लूटने की कोशिश करती है लेकिन कदाचित ही सफलहो पाती हैं | 4... मौनालय के अन्दर मधु या किसी मीठे पदार्थ को खुला न छोड़ें,,,2. मौन पालन एक लाभदायक व्यवसाय,65,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1381,5... मौनवंशको कृत्रिम भोजन सायंकालके बादही दें,,,2. मौन पालन एक लाभदायक व्यवसाय,7,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1382,6. मधु का निष्कासन मौनों से सुरक्षित कमरे में करना चाहिए,,,2. मौन पालन एक लाभदायक व्यवसाय,11,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1383,"मौनों का प्रतिपूरक भोजन : मौनों के प्राकृतिक भोजन में कार्ग्रहाइड्रेट्स, प्रोटीन इत्यादि तत्व पाये जाते हैं",,,2. मौन पालन एक लाभदायक व्यवसाय,17,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1384,| फूलों केमकरन्द को मौनें एकत्रित करती हैं और शहद में,,,2. मौन पालन एक लाभदायक व्यवसाय,10,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1385,परिवर्तित कर देती हैं| यह कार्ग्रहाइड्रेट्स और विटामिन्सका स्रोत हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,10,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1386,| फूलों में,,,2. मौन पालन एक लाभदायक व्यवसाय,2,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1387,जोपीले रंग का पाउडर होता है वह प्रोटीन का मुख्य स्रोत है। उसको शिशुओं को खिलानेके पूर्व मधु के साथ मिश्रित करके खिलाया जाता है,,,2. मौन पालन एक लाभदायक व्यवसाय,25,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1388,| पंखदार मधुमकक्ख्यां नौजवान भी इस मिश्रित पदार्थ को खाती,,,2. मौन पालन एक लाभदायक व्यवसाय,9,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1389,हैं |इस पदार्थ को खाने से कमेरी मौनें शीघ्र हीशक्तिशाली हो जाती हैं और मौनी दुग्ध स्रावित करती हैं जो रानी का भोजन होता है| यह पदार्थ लार्वा की वृद्धि के लिए प्रारम्भ में कमेरी मौनों द्वारा दिया जाता है,,,2. मौन पालन एक लाभदायक व्यवसाय,40,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1390,| इनमें,,,2. मौन पालन एक लाभदायक व्यवसाय,1,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1391,सेनौजवान मधुमक्खियाँ नर्स का काम करती हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,7,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
1392,| जैसे ही पुरानी होती हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,5,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,table,,
1393,बाहर के कार्यों कोकरने लगती हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,6,input/md/hindi\RabiBookallpagesfullbook_2019.pdf,para,,
