chunkId,content,heading,originalLanguageChunk,StartPage,EndPage,originalLanguageHeading,ContentWordCount,pdfName,contentType,image,summary
1285,"It is advantageous to ensure the need for the Pala Rani Kosh or Rani Maun as the work of Maun Vansh division begins. In Mounalaya, queen cells should first be prepared by dividing the nucleus mouna in 3 - 4 frames from a powerful mouna.Division of silence clans: There is very little tendency of housebreaking in silence clans. Therefore, their numbers can be increased by trapping the silent species during the nesting season. Alternately, by increasing the number of moun vanshas, powerful moun vanshas can be established by placing 3 to 4 frame moun vanshas in the new moun gharas at 2 to 3 pm in autumn and 4 to 5 pm in spring, either 3 to 4 km away or 3 to 4 km away. The process of division is accomplished by carving out silences into new silos, either by placing them in an area greater than a distance of or by moving them side by side some distance from the original location of the old silos. It is beneficial to give the queenless mouna a double-woody hive from the older mouna so that there is no reduction in the number of young mouna and the queen mouna is not disturbed in conception.",2. Silence keeping is a profitable business.,मौनवंश विभाजन का कार्य आरम्भ होने से पाले रानी कोष या रानी मौन कीआवश्यकता सुनिश्चित करना लाभप्रद होता है। मौनालय में सर्वप्रथम किसी शक्तिशाली मौनवंश से 3-4 फ्रेमों में न्यूकिलियस मौनवंश विभाजित करके क्वीन सेल तैयार कराये जाने चाहिए,,,2. मौन पालन एक लाभदायक व्यवसाय,178,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1286,| विभाजित किये,2. मौन पालन एक लाभदायक व्यवसाय,| विभाजित किये,,,2. मौन पालन एक लाभदायक व्यवसाय,2,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,table,,
1287,The outgoing mute lineage should be energized so that additional mute lineages can be formed after division when mature queen cells are found.| क्वीन| क्वीन| क्वीन| क्वीन| क्वीन| क्वीन| क्वीन| क्वीन| क्वीन| क्वीन| क्वीन| क्वीन| क्वीन| क्वीन| क्वीन| क्वीन| क्वीन| क्वीन| क्वीन| क्वीन,"2. मौन पालन एक लाभदायक व्यवसाय,2. Silence keeping is a profitable business.",जाने वाले मौनवंश को शक्तिशाली बनाना चाहिये ताकि परिपक्व क्वीन सेल मिलने पर विभाजन पश्चात अतिरिक्त मौनवंश बनाये जा सकें,,,2. मौन पालन एक लाभदायक व्यवसाय,40,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1289,"Once the cells are 3-4 days old, each healthy and mature queen cell can be given to a queenless mouna to divide as many mounas as possible in a short time.Queen's entry into the Mouna clan: When there is no queen in the Mouna clan or the old queen has been killed by the Mounas, there is a need to give a new queen to the Mouna clan. To give a queen in the mounavamsa, she is first made queenless.",2. Silence keeping is a profitable business.,सेल 3-4 दिन के हो जाने पर एक-एक स्वस्थ एवं परिपक्व क्वीन सेल रानी विहीन मौनवंश को देकर कम समय में अधिक से अधिक मौनवंशों का विभाजन किया जा सकता है,,,2. मौन पालन एक लाभदायक व्यवसाय,75,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1291,"| उसके बाद ही नई रानी का प्रवेश कराना ठीक होता है
| यदि मौनवंश",2. मौन पालन एक लाभदायक व्यवसाय,"| उसके बाद ही नई रानी का प्रवेश कराना ठीक होता है
| यदि मौनवंश",,,2. मौन पालन एक लाभदायक व्यवसाय,13,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,table,,
1293,"The queen cells formed before the queen is introduced are destroyed.If the queen has been absent for a long time, the female begins to lay eggs. In this case, she does not accept the new queen. In the end, such a mute brood is merged with another mute brood.",2. Silence keeping is a profitable business.,रानी को प्रवेश कराने से पूर्व बने रानी कोषों को नष्ट कर दिया जाता है,,,2. मौन पालन एक लाभदायक व्यवसाय,56,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1294,| रानी मौन को रानी पिंजड़ा में कुछ कमेरी मौन के साथ बन्द कर,2. मौन पालन एक लाभदायक व्यवसाय,| रानी मौन को रानी पिंजड़ा में कुछ कमेरी मौन के साथ बन्द कर,,,2. मौन पालन एक लाभदायक व्यवसाय,13,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,table,,
1295,The queen closes the cage with sugar powder and some honey at the entrance of the cage and hangs it between two frames.| कुछ ही| कुछ ही| कुछ ही| कुछ ही| कुछ ही| कुछ ही| कुछ ही,"2. मौन पालन एक लाभदायक व्यवसाय,2. Silence keeping is a profitable business.",दिया जाता है | रानी पिंजड़े के द्वार पर चीनी के पाउडर एवं कुछ मधु मिलाकर पिंजड़े को बन्द करके दो फ्रेमों केबीच लटका देते हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,40,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1297,"Over the days, Moune starts eating this candy and slowly brings Rani out.| कुछ समय में मौनवंश की गन्ध रानी मौन प्त| कुछ समय में मौनवंश की गन्ध रानी मौन प्त| कुछ समय में मौनवंश की गन्ध रानी मौन प्त","2. मौन पालन एक लाभदायक व्यवसाय,2. Silence keeping is a profitable business.",दिनों में मौने इस कैन्डी को खाना शुरू कर देती हैं और धीरे-धीरे रानी को बाहर निकाल लाती हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,46,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1299,"does it. Now the queen is untied by removing the cork plug. If the queen is not accepted by the moun and behaves in a hostile manner, the queen is re-caged and hung between the two frames as before, and after 24 hours, the queen moun is taken out again. Transfer of Silent Breeds: If the Silent Breeds have to be moved from one place to another within 400 meters and the ground is flat, the Silent Breeds should be slowly moved 3 or 4 feet per day so that the Silent Breeds can identify nearby places with ease.",2. Silence keeping is a profitable business.,कर लेती है। अब कार्क प्लग को हटाकर रानी को खोल दिया जाता है। यदि रानी को मौनें स्वीकार नहीं करती हैं तथा शत्रुतापूर्वक व्यवहार करती हैं तो रानी को पिंजडे में पुन: बन्द करके पहले की तरहदो फ्रेमों केबीच में लटका दिया जाता है तथा 24 घण्टे के बाद दुबारा रानी मौन को बाहर किया जाता है। मौनवंशों का स्थानान्तरण : यदि मौनवंशों को 400 मीटर के अन्दर ही एक स्थान से दूसरे स्थान पर खिसकाना होता है औरजमीन समतल होती है तो मौनवंशों को धीरे-धीरे 3 या 4 फीट प्रतिदिन खिसकाना चाहिए ताकि मौन आस-पास के स्थानों को आशानी से पहचान सकें,,,2. मौन पालन एक लाभदायक व्यवसाय,104,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1300,| यदि मौनवंश को शीघ्र ही,2. मौन पालन एक लाभदायक व्यवसाय,| यदि मौनवंश को शीघ्र ही,,,2. मौन पालन एक लाभदायक व्यवसाय,5,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,table,,
1301,"If removal is more than 400 meters away, the best way is to take the mounavamsa three or four kilometers away and keep it for 5 or 6 days and then bring it to an optional place. Meanwhile, Mouno forgets the memory of his old place. All the frames of the baby section are tightened with a side press to move the hammock. Placing the last frame with one nail each on both sides prevents the frames from getting tangled. At the top of the hut, a wire mesh is placed over the hole made in it and the other sliding parts are nailed with the help of a tin leaf to completely block the exit of the huts. When the huts return to their homes in the evening, the entrance is also closed with a piece of paper. In this way, the hammock is prepared for relocation. It is advisable to spray water over the hammock daily during the summer season or when moving to remote locations.",2. Silence keeping is a profitable business.,400 मीटर से अधिक दूरी पर हटाना होता है तो सबसे अच्छा तरीका है कि मौनवंश को तीन-चार किलोमीटर दूर ले जाकर 5 या 6 दिन तक रखा जाता है और उसके बाद ऐच्छिक स्थान पर लाकर रखा जाता है। इस बीच मौनों को अपने पुराने स्थान की याददास्त भूल जाती है। मौनगृह को स्थानान्तरित करने के लिए शिशु खण्ड के सभी फ्रेमों कोएक किनारे दाब देकर कस दिया जाता है। अन्तिम फ्रेम को दोनों किनारों पर एक-एक कील लगा देने से फ्रेमों मेंझटका नहीं लगता है। मौनगृह के सबसे ऊपर अन्तपट रखकर उसमें बने हुए छिद्र पर तार कीजाली लगाकर कील लगा देते हैं तथा अन्य खिसकने वाले भागों को टिन की पत्ती के सहारे कील लगाकर मौनों के निकलनेके रास्ते को पूर्ण रूप से बन्द कर दिया जाता है| सायंकाल जब मौनें अपने घर में वापस आ जाती हैं तो प्रवेश द्वार कोभी कागज के टुकडे से बन्द कर देते हैं। इस प्रकार से मौनगृह को स्थानान्तरित करने के लिए तैयार कर लिया जाता है | गर्मी के मौसम में या दूरस्थ स्थानों पर ले जाते समय प्रतिदिन मौनगृह के ऊपर पानी का छिड़काव किया जाना हितकर होता है,,,2. मौन पालन एक लाभदायक व्यवसाय,191,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1302,"Loot-fight in silence: The tendency of the mouns of one moun clan to steal the honey of another moun clan is called the loot-fight of the mouns. In Indian silences, this tendency is greater than in foreign silences. In silences, there is more looting when the species is weak or the flora is not available in the area. Robbers try to break into a silent unguarded gate or silo by poking holes in it.",2. Silence keeping is a profitable business.,मौन में लूट-लड़ाई : एक मौनवंश के मौनों द्वारा दूसरे मौनवंश के मधु को थोड़ा थोड़ा चुराने कीआदत को मौनों की लूट-लडाई कहते हैं। भारतीय मौन में इस प्रकार की प्रवृत्ति विदेशी मौन की अपेक्षा अधिक होती है | मौनों में जबमौनवंश कमजोर होते हैं या क्षेत्र मेंफ्लोरा उपलब्ध नहीं होता है तो लूट-लड़ाई अधिक होती है | लुटेरी मौन असुरक्षित द्वार या मौनगृह के छिद्र कोखोज करके वे उसमें घुसने की कोशिश करती हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,75,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1303,| अगरवे सुरक्षा,2. मौन पालन एक लाभदायक व्यवसाय,| अगरवे सुरक्षा,,,2. मौन पालन एक लाभदायक व्यवसाय,2,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,table,,
1304,"When the hostess overcomes the silence, she begins to bring the preserved food freely.|एक बाए लूट-लड़ाई आरम्भ होने|एक बाए लूट-लड़ाई आरम्भ होने|एक बाए लूट-लड़ाई आरम्भ होने|एक बाए लूट-लड़ाई आरम्भ होने","2. मौन पालन एक लाभदायक व्यवसाय,2. Silence keeping is a profitable business.",करने वाली मौनों पर विजय प्राप्त कर लेती हैं तो वे संरक्षित भोजन को स्वतंत्रतापूर्वक लाना शुरू कर देती हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,40,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1306,It is difficult to control| भीषण प्रकोप में लूटी जाने वाली मौनवंश की रानी मर जाती है या मौनवंश घर-छूट कर जाता है| एक| भीषण प्रकोप में लूटी जाने वाली मौनवंश की रानी मर जाती है या मौनवंश घर-छूट कर जाता है| एक,"2. मौन पालन एक लाभदायक व्यवसाय,2. Silence keeping is a profitable business.",पर नियंत्रण करने में कठिनाई होती है,,,2. मौन पालन एक लाभदायक व्यवसाय,45,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1308,"There is a lot of fighting between the other and more and more people are injured. As soon as the information about the looting in the silences is received, it should be made easier to travel through the state gate so that only a silence can come and go.| हरी घास लूटी जाने वाली मौनवंश के द्वार पर रख देना चाहिए","2. मौन पालन एक लाभदायक व्यवसाय,2. Silence keeping is a profitable business.",दूसरे के बीच काफी लड़ाई होती है औरअधिक से अधिक कौने घायल हो जाती हैं मौनों में लूट-लड़ाई की जानकारी मिलतेही प्रदेश द्वार के रास्ते कोइतना सकरा कर देना चाहिए कि मात्र एक मौन ही आ-जा सके,,,2. मौन पालन एक लाभदायक व्यवसाय,49,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1310,"The fighting silons must then search for the place from which they are coming. The identity of the robber silons can be ascertained by spraying the silons that go back to the gate of the robber silos with wheat flour or talcum powder. Thus, the robber silons can be easily identified. The robber silence or the robber silence should be removed at some distance.",2. Silence keeping is a profitable business.,"इसके बाद लड़ने वाले मौनों केउस स्थान की खोज करनी चाहिए जहाँ से वह आ रही हो | लुटेरी मौन की पहचान के लिए गेहूँ काआटा या टेल्कम पाउडर लूटी जाने वाली मौनवंशके द्वार पर जो मौन वापस जाती हैं, उनके ऊपर छिड़काव कर पता लगाया जा सकता है | इस प्रकार लुटेरी मौन कीपहचान आसानी से की जा सकती है। लुटेरी मौन या लूटी जाने वाली मौन को कुछ दूरी पर हटा देना चाहिए",,,2. मौन पालन एक लाभदायक व्यवसाय,75,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1311,| लूट लडाई को,2. मौन पालन एक लाभदायक व्यवसाय,| लूट लडाई को,,,2. मौन पालन एक लाभदायक व्यवसाय,3,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,table,,
1312,"The following precautions should be taken to prevent...2. Keep the hive free of cracks. 3. In case of food shortage, a casual inspection of the hive is necessary as explained earlier.",2. Silence keeping is a profitable business.,रोकने के लिए निम्नलिखित सावधानियां अपनाया जाना चाहिए - ।... मौनवंश को सुदृढ़ बनाये रखें,,,2. मौन पालन एक लाभदायक व्यवसाय,41,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1314,"Italian silences also rob Indian silences when V. flora is unavailable and it is very difficult to have both types of silences in close proximity. In the cold season when the Italian silence is very relaxed, the Indian silence tries to rob but hardly succeeds. 4. Do not leave honey or any sweet inside the silence.",2. Silence keeping is a profitable business.,वी फ्लोरा के अनुपलब्धता काल में इटेलियन मौन भी भारतीय मौन को लूटती हैं औरआस-पास में दोनों प्रकार की मौनों को रखना बड़ा कठिन होता है। ठण्ढक के मौसम में जब इटैलियन मौन काफी शिथिल होती हैं तो भारतीय मौन लूटने की कोशिश करती है लेकिन कदाचित ही सफलहो पाती हैं | 4... मौनालय के अन्दर मधु या किसी मीठे पदार्थ को खुला न छोड़ें,,,2. मौन पालन एक लाभदायक व्यवसाय,65,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1315,5. Give artificial food to the silent family even after dusk.6. Honey should be removed from the hive to a safe room.6. Honey should be removed from the hive to a safe room.6. Honey should be removed from the hive to a safe room.,2. Silence keeping is a profitable business.,5... मौनवंशको कृत्रिम भोजन सायंकालके बादही दें,,,2. मौन पालन एक लाभदायक व्यवसाय,40,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1317,"Compensatory feeding of bees: The natural diet of bees consists of carbohydrates, proteins, etc.6. Honey should be removed from the hive to a safe room.6. Honey should be removed from the hive to a safe room.6. Honey should be removed from the hive to a safe room.",2. Silence keeping is a profitable business.,"मौनों का प्रतिपूरक भोजन : मौनों के प्राकृतिक भोजन में कार्ग्रहाइड्रेट्स, प्रोटीन इत्यादि तत्व पाये जाते हैं",,,2. मौन पालन एक लाभदायक व्यवसाय,50,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1318,| फूलों केमकरन्द को मौनें एकत्रित करती हैं और शहद में,2. मौन पालन एक लाभदायक व्यवसाय,| फूलों केमकरन्द को मौनें एकत्रित करती हैं और शहद में,,,2. मौन पालन एक लाभदायक व्यवसाय,10,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,table,,
1319,Converts. It is a source of carbohydrates and vitamins.| फूलों में| फूलों में| फूलों में| फूलों में| फूलों में| फूलों में| फूलों में| फूलों में| फूलों में| फूलों में| फूलों में| फूलों में| फूलों में| फूलों में| फूलों में,"2. मौन पालन एक लाभदायक व्यवसाय,2. Silence keeping is a profitable business.",परिवर्तित कर देती हैं| यह कार्ग्रहाइड्रेट्स और विटामिन्सका स्रोत हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,40,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1321,Yellow powder is the main source of protein. It is mixed with honey and fed to infants before they are fed.| पंखदार मधुमकक्ख्यां नौजवान भी इस मिश्रित पदार्थ को खाती| पंखदार मधुमकक्ख्यां नौजवान भी इस मिश्रित पदार्थ को खाती,"2. मौन पालन एक लाभदायक व्यवसाय,2. Silence keeping is a profitable business.",जोपीले रंग का पाउडर होता है वह प्रोटीन का मुख्य स्रोत है। उसको शिशुओं को खिलानेके पूर्व मधु के साथ मिश्रित करके खिलाया जाता है,,,2. मौन पालन एक लाभदायक व्यवसाय,43,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1323,"Feeding on the |इस substance causes the mites to quickly become energetic and secrete mite milk, which is the queen's food. This substance is initially given by the mites for larval growth.",2. Silence keeping is a profitable business.,हैं |इस पदार्थ को खाने से कमेरी मौनें शीघ्र हीशक्तिशाली हो जाती हैं और मौनी दुग्ध स्रावित करती हैं जो रानी का भोजन होता है| यह पदार्थ लार्वा की वृद्धि के लिए प्रारम्भ में कमेरी मौनों द्वारा दिया जाता है,,,2. मौन पालन एक लाभदायक व्यवसाय,40,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1324,| इनमें,2. मौन पालन एक लाभदायक व्यवसाय,| इनमें,,,2. मौन पालन एक लाभदायक व्यवसाय,1,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,table,,
1325,Senaujawan bees act as nurses.| जैसे ही पुरानी होती हैं| जैसे ही पुरानी होती हैं| जैसे ही पुरानी होती हैं| जैसे ही पुरानी होती हैं| जैसे ही पुरानी होती हैं| जैसे ही पुरानी होती हैं| जैसे ही पुरानी होती हैं,"2. मौन पालन एक लाभदायक व्यवसाय,2. Silence keeping is a profitable business.",सेनौजवान मधुमक्खियाँ नर्स का काम करती हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,42,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1327,Outside work begins to get done.| मौनगृह के अन्दर कमेरी मौनों| मौनगृह के अन्दर कमेरी मौनों| मौनगृह के अन्दर कमेरी मौनों| मौनगृह के अन्दर कमेरी मौनों| मौनगृह के अन्दर कमेरी मौनों| मौनगृह के अन्दर कमेरी मौनों| मौनगृह के अन्दर कमेरी मौनों,"2. मौन पालन एक लाभदायक व्यवसाय,2. Silence keeping is a profitable business.",बाहर के कार्यों कोकरने लगती हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,41,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1329,"The majority have been observed feeding newborns from one cell to another. Adequate number of flowers is important for child rearing as the flowers are the source of nectar and pollen. |एक The baby needs one full cell of honey and one full cell of pollen until it becomes an adult bee. It can be said that two frames of honey and pollen are needed to nourish the young of an infant frame. Mouns also take sugar syrup as food. Sugar syrup solution acts as a compensator in place of honey, which is given in the absence of flora to save the powerless hive. At the beginning of the monsoon season, when flowers are not available in sufficient quantity, artificial feeding is given to children to stimulate the growth function. This is an important reason for successful reticence. During the dry season, reticence should be kept at full strength so as to maximize the benefits.",2. Silence keeping is a profitable business.,"काअधिकांशतय: एक कोष से दूसरे कोष में नवजात शिशुओं को भोजन खिलाते हुए देखा गया है। शिशुपालन हेतु पर्याप्त संख्या में फूलों कामिलना महत्वपूर्ण होता है क्योंकि फूल ही मकरन्द तथा पराग के स्रोत होते हैं |एक शिशु को प्रौढ़ मधुमक्खी बनने तक पूर्ण रूप से भरा हुआ एक कोष शहद एवं एक कोष पराग की आवश्यकता पड़ती हैं| यह कहा जा सकता है कि एक शिशु फ्रेम के बच्चों केपालन पोषण के लिएदो फ्रेम मधु एवं पराग की आवश्यकता होती है | मौनें चीनी के शर्बत को भी भोजन के रूप में लेती हैं चीनी के शर्बत का घोल मधु के स्थान पर प्रतिपूरक का कार्य करता है जो शक्तिहीन मौनवंश को बचाने के लिए फ्लोरा के अभाव में दिया जाता है। मधुस्रावकाल के आरम्भ में, जब फूल पर्याप्त मात्रा में नहीं मिलते, बच्चों कंपालन पोषाग कार्य को उत्तेजित करने के लिए कृत्रिम भोजन दिया जात है ।सफल मौनपालन के लिए यह एक महत्वमूर्ण कारण है| मघुस्राव काल में मौनवंशों को पूर्णरूप से शक्तिशाली रखना चाहिए ताकि अधिक से अधिक लाभ लिया जा सके",,,2. मौन पालन एक लाभदायक व्यवसाय,175,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1330,| एक साधारण मौनवंश के पास कम से कम 2 से 3,2. मौन पालन एक लाभदायक व्यवसाय,| एक साधारण मौनवंश के पास कम से कम 2 से 3,,,2. मौन पालन एक लाभदायक व्यवसाय,11,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,table,,
1331,A collection of kilograms of honey is kept.| मधु का स्तर इससे नीचे होने की स्थिति में मौनों को कृत्रिम भोजन दिया जाना चाहिए| मधु का स्तर इससे नीचे होने की स्थिति में मौनों को कृत्रिम भोजन दिया जाना चाहिए| मधु का स्तर इससे नीचे होने की स्थिति में मौनों को कृत्रिम भोजन दिया जाना चाहिए,"2. मौन पालन एक लाभदायक व्यवसाय,2. Silence keeping is a profitable business.",किग्रा. मधु का संग्रह रहता हे,,,2. मौन पालन एक लाभदायक व्यवसाय,54,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1333,The food is placed inside the silo by placing it in a rapid feeder or a wide-mouthed round bottle. Small pieces of wheat or straw are floated on the top surface of the sorbet in the rapid feeder.| मधुमक्खियाँ इन टुकडों पर बैठ जाती हैं और शरबत में डूबने या भीगने से बच,"2. मौन पालन एक लाभदायक व्यवसाय,2. Silence keeping is a profitable business.",भोजनको रेप्रिड फीडर या चौड़ मुंह वाले गोल शीशी में रखकर मौनगृह के अन्दर रख दिया जाता है| गेहूँ या पुआल के छोटे- टुकडों को रैपिड फीडर में शर्बत के ऊपरी सतह पर तैरा दिया जाता है,,,2. मौन पालन एक लाभदायक व्यवसाय,52,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1335,let's go| चीनी केघोल को खाली छत्तों में| चीनी केघोल को खाली छत्तों में| चीनी केघोल को खाली छत्तों में| चीनी केघोल को खाली छत्तों में| चीनी केघोल को खाली छत्तों में| चीनी केघोल को खाली छत्तों में| चीनी केघोल को खाली छत्तों में,"2. मौन पालन एक लाभदायक व्यवसाय,2. Silence keeping is a profitable business.",जाती हैं,,,2. मौन पालन एक लाभदायक व्यवसाय,44,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1337,Bhediya can be| एक खाली छत्ते को मौनवंश से निकाल कर थाली में खड़ी अवस्था में रख| एक खाली छत्ते को मौनवंश से निकाल कर थाली में खड़ी अवस्था में रख| एक खाली छत्ते को मौनवंश से निकाल कर थाली में खड़ी अवस्था में रख,"2. मौन पालन एक लाभदायक व्यवसाय,2. Silence keeping is a profitable business.",भीदिया जासकता है,,,2. मौन पालन एक लाभदायक व्यवसाय,45,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1339,is given. The thick sugar syrup is packed in six-pound pouches.| एक तरफ के कोषों के पूर्ण रूप से भर जाने पर दूसरी तरफ के| एक तरफ के कोषों के पूर्ण रूप से भर जाने पर दूसरी तरफ के,"2. मौन पालन एक लाभदायक व्यवसाय,2. Silence keeping is a profitable business.",दिया जाता है। चीनी के गाढे शरबत को छ5त्तों के कोषों में भरदिया जाता है,,,2. मौन पालन एक लाभदायक व्यवसाय,43,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1341,Funds are also provided in the|यह मधुमक्खियों को भोजन देने की सुरक्षित एवं आसान विधि है||यह मधुमक्खियों को भोजन देने की सुरक्षित एवं आसान विधि है||यह मधुमक्खियों को भोजन देने की सुरक्षित एवं आसान विधि है||यह मधुमक्खियों को भोजन देने की सुरक्षित एवं आसान विधि है|,"2. मौन पालन एक लाभदायक व्यवसाय,2. Silence keeping is a profitable business.",कोषों में भीभर दिया जाता है,,,2. मौन पालन एक लाभदायक व्यवसाय,50,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1343,Feeding the bee brood at the right time: A typical mute brooder will have 2 to 3 kg. Honey should be collected at the end of the dry season so that they can withstand adverse conditions in the future too.,"In order to maintain a strong silent lineage, food should be given keeping in mind the following key points:",... मधुमक्खियों के वंश को ठीक समय पर भोजन देना : एक साधारण मौनवंश के पास 2 से 3 किग्रा. मधु का संग्रह मधुस्राव सीजन के समाप्ति पर होना चाहिए ताकि वे भविष्य में भी प्रतिकूल परिस्थितियों कासामना कर सकें,,,शक्तिशाली मौनवंश बनाये रखने के लिए निम्न प्रमुख बातों को ध्यान में रखकर भोजन देना चाहिए :,40,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1344,| मौनवंश में मधु एवं पराग की कमी को देखते,शक्तिशाली मौनवंश बनाये रखने के लिए निम्न प्रमुख बातों को ध्यान में रखकर भोजन देना चाहिए :,| मौनवंश में मधु एवं पराग की कमी को देखते,,,शक्तिशाली मौनवंश बनाये रखने के लिए निम्न प्रमुख बातों को ध्यान में रखकर भोजन देना चाहिए :,9,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,table,,
1345,Only honey and pollen supplements should be given. This situation arises from the lack of flowers that produce nectar and pollen in nature.|एक अच्छे एवं कुशल मौनपालक के लिए यह आवश्यक है कि आगामी मधुस्राव का लाभ अधिक से अधिक लेने," food should be given keeping in mind the following key points:,शक्तिशाली मौनवंश बनाये रखने के लिए निम्न प्रमुख बातों को ध्यान में रखकर भोजन देना चाहिए :,In order to maintain a strong silent lineage",ही मधु एवं पराग पूर्तिकारक पदार्थों को दिया जाना चाहिए। प्रकृति में मकरन्द एवं पराग उत्पादित करने वाले फूलों की कमी से यह स्थिति उत्पन्न होती है,,,शक्तिशाली मौनवंश बनाये रखने के लिए निम्न प्रमुख बातों को ध्यान में रखकर भोजन देना चाहिए :,46,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1347,"Maintain the mouna brood during the absence of flowers so that it can take advantage of the abundant exploitation of nectar and complete and correct pollination in its crop ""gardening."" In the following situations, the mouna brood is fed: The mouna brood is stimulated to complete the following activities.... The queen mouna is stimulated to lay eggs evenly. 2. 3. Feeding for reproduction to maintain the reproductive capacity of the mouna: Reproduction of the mouna depends on the supply of nectar / honey as well as the availability of pollen. Protein is an important element in pollen, which is essential for the growth of the young.","In order to maintain a strong silent lineage, food should be given keeping in mind the following key points:","के लिए फूलों के अभाव के समय मौनवंश को सुदृढ़ बनाये रखें ताकि वह मकरन्द का भरपूर दोहन तथा अपनी फसल»बागवानी में पूर्ण तथा सही पर-परागण का लाभ उठा सकें | निम्न दशाओं में मौनवंशों कोभोजन दिया जाता है - अ- मौनवंशों को उत्तेजित करने के लिए भोजन देना : मौनवंशों में निम्न क्रियाकलापों को पूर्ण करने के लिए उत्तेजित किया जाता है- ।..._ रानी मौन को बराबर अण्डे देने के लिए 2... मौनवंश को शक्तिशाली बनाने के लिए 3. मौनवंश की संचय क्षमता बनाये रखने के लिए ब- शिशु प्रजनन हेतु भोजन देना : शिशु प्रजनन में मकरन्द/शहद की पूर्ति केसाथ-साथ पराग की मात्रा में उपलब्ध रहना निर्भर करता है | पराग में प्रोटीन महत्वपूर्ण तत्त्व होता है, जोशिशुओं के विकास में आवश्यक होता है",,,शक्तिशाली मौनवंश बनाये रखने के लिए निम्न प्रमुख बातों को ध्यान में रखकर भोजन देना चाहिए :,126,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,para,,
1348,| पराग की कमी को देखते हुए,शक्तिशाली मौनवंश बनाये रखने के लिए निम्न प्रमुख बातों को ध्यान में रखकर भोजन देना चाहिए :,| पराग की कमी को देखते हुए,,,शक्तिशाली मौनवंश बनाये रखने के लिए निम्न प्रमुख बातों को ध्यान में रखकर भोजन देना चाहिए :,6,input/md/hindi/RabiBookallpagesfullbook_2019.pdf,table,,
