chunkId,content,heading,originalLanguageChunk,StartPage,EndPage,originalLanguageHeading,ContentWordCount,pdfName,contentType,image,summary
2000,"8. If the pest infestation has crossed the economic damage level, the following insecticides should be used - < ""*. For control of kathua pest, chlorpyrifos 20% EC at 2.5 litres per hectare should be added to the soil before sowing.","3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.",8... यदि कीटका प्रकोप आर्थिक क्षति स्तर पार कर गया हो तो निम्नलिखित कीटनाशकों का प्रयोग करना चाहिए- <«*. कठुआ कीट के नियंत्रण हेतु क्लोरपाइरीफॉस 20 प्रतिशत ई.सी. की 2.5 लीटर मात्रा प्रति हेक्टेयर बुवाई से पूर्व मिट्टी में मिलाना चाहिए,,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",41,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2001,Spray NPV (H) 250 LE per hectare with 250-300 litres of water in the evening for control of leguminous pests.The following biological / chemical insecticides should be sprayed per hectare by spraying or dissolving any one of the chemicals in 500-600 litres of water for control of the leguminous pest and semiconductor pest - Bacillus thuringiensis (B. thuringiensis). T) of the Kerstky variety 4.0 kg.,"3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.",<« फलीबेधक कीट के नियंत्रण हेतु एन.पी.वी. (एच) 250 एल. ई. प्रति हेक्टेयर 250--300 लीटर पानी में घोलकर सांयकाल छिड़काव करें,,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",61,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2002,* Azadirectin 0.03% WSP 2.5--3.00 kg.* NPV of Helicoverpa Armajera 2% AS250-300 ml.* NPV of Helicoverpa Armajera 2% AS250-300 ml.* NPV of Helicoverpa Armajera 2% AS250-300 ml.* NPV of Helicoverpa Armajera 2% AS250-300 ml.,"3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.",*  एजाडिरैक्टिन 0.03 प्रतिशत डब्लू एस.पी. 2.5--3.00 किग्रा.,,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",48,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2003,Keep monitoring the farm* NPV of Helicoverpa Armajera 2% AS250-300 ml.* NPV of Helicoverpa Armajera 2% AS250-300 ml.* NPV of Helicoverpa Armajera 2% AS250-300 ml.* NPV of Helicoverpa Armajera 2% AS250-300 ml.,"3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.",खेत की निगरानी करते रहें,,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",45,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2004,"Do a second veil / spray at an interval of 45 days, as needed.","3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.",| आवश्यकतानुसार ही दूसरा बुरकाव/छिड़काव 45 दिन के अन्तराल पर करें| एक,,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",11,input/md/hindi\ManjushaBookPart_I.pdf,table,,
2005,Don't use pesticides twice.(b) The major diseases:(b) The major diseases:(b) The major diseases:(b) The major diseases:(b) The major diseases:(b) The major diseases:(b) The major diseases:(b) The major diseases:(b) The major diseases:,"3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.",कीटनाशी कोदो बार प्रयोग न करें,,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",42,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2006,Root rot: The plant starts withering after 45-20 days of sowing.(b) The major diseases:(b) The major diseases:(b) The major diseases:(b) The major diseases:(b) The major diseases:(b) The major diseases:(b) The major diseases:,"3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.",4. जड़ सड़न : बुवाई के 45--20 दिन बाद पौधा सूखने लगता है,,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",41,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2007,Plants,"3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.",| पौधे,,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",1,input/md/hindi\ManjushaBookPart_I.pdf,table,,
2008,"On a closer look, the stem appears to be coated with cotton-like fungi.This is called early root rot. The outbreak of this disease is in October.This is called early root rot. The outbreak of this disease is in October.This is called early root rot. The outbreak of this disease is in October.","3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.",कोउखाड़ कर देखने पर तने पर रूई के समान फफूँदी लिपटी हुए दिखाई देती है,,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",48,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2009,"It occurs from November to October. In retrograde root rot, the stem of the plant turns black and rots and breaks easily when broken.The incidence of the disease is higher in February and March.The incidence of the disease is higher in February and March.","3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.",से नवम्बर तक होता है। पछेती जड़ सड़न में पोधे का तना काला होकर सड़ जाता है तथा तोड़ने पर आसानी से टूट जाता है,,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",47,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2010,"2.Uktha: In this disease, the plants slowly wither and dry up.PlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlantsPlants","3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.",2. उकठा: इस रोग में पौधे धीरे-धीरे मुरुझाकर सूख जाते हैं,,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2011,"When looked at closely, its main root and its branches are well preserved. The peel becomes brown and when the root is cut open, brown stripes appear on the inside.Outbreaks of |उकठा occur at any stage of the plant.","3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.",कोउखाड़ कर देखने पर उसकी मुख्य जड़ एवं उसकी शाखायें सही सलामत होती है। छिलका भूरा रंग का हो जाता हैं तथा जड़ को चीर कर देखें ती उपके अन्दर भूरे रंग की धारियाँ दिखाई देती है,,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",47,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2012,"can be3. Ascocyta leaf spot disease: In this disease, dark brown spots appear on the leaves and pods. Under favorable conditions, the spots intermingle, causing the entire leaf to burn. Management measures:","3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.",सकताहै,,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",42,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2013,Crop operations: 4. Ploughing with a soil turning plough in summer helps control soil-borne diseases. 2. Chickpea should not be grown for 3 to 4 years in a field where it is usually dry.,"3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.",4.. शस्य क्रियाएं : 4... गर्मियों में मिट्टी पलट हल से जुताई करने से मृदा जनित रोगों के नियंत्रण में सहायता मिलती है। 2. जिस खेत में प्रायः उकठा लगता हो तो यथा सम्भव उस खेत में 3-4 वर्ष तक चने की फसल नहीं लेनी चाहिए,,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",46,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2014,3. Sowing should be done in the second week of November to prevent early root rot.4. The resistant variety should be sown for protection against weeds.4. The resistant variety should be sown for protection against weeds.4. The resistant variety should be sown for protection against weeds.,"3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.",3. अगेती जड़ सड़न से बचाव हेतु नवम्बर के द्वितीय सप्ताह में बुवाई करनी चाहिए,,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",48,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2015,Seed treatment: Therum 75% + Carbendazim 50% (2: 4) 3. 0 gm or Trichoderma 4. 0 gm per kg for control of seed borne diseases. Sowing should be done by paying the rate of the seed.3. Soil treatment: Biopesticide Trichoderma viridi 4% WP for control of soil borne and seed borne diseases.,"3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.",2. बीज उपचार : बीज जनित रोगों के नियंत्रण हेतु थीरम 75 प्रतिशत+कार्बेन्डाजिम 50 प्रतिशत (2:4) 3.0 ग्राम अथवा ट्राइकोडर्मा 4.0 ग्राम प्रति किग्रा. बीज की दर से शोधित कर बुवाई करना चाहिए,,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",53,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2016,or Trichoderma 2% WP. of 2.5 kg. It is per. 60-75 kg. Gram seed / soil borne diseases are controlled by mixing rotten cow dung in manure and sprinkling light water and keeping it in shade for 8-40 days and then adding it to the soil at the last ploughing before sowing.,"3 Improved cultivation of chickpea, agricultural knowledge Manjusha Church Chhattisgarh State Heritage Heritage Site 63 Improved cultivation of chickpea.","अथवा ट्राइकोडर्मा 2 प्रतिशत डब्लूपी.की 2.5 किग्रा. प्रति हे.60-75 किग्रा. सड़ी हुए गोबर की खाद में मिलाकर हल्के पानी का छींटा देकर 8-40 दिन तक छाया में रखने के उपरान्त बुवाई के पूर्व आखिरी जुताई पर भूमि में मिला देने से चना के बीज/ भूमि जनित रोगों का नियंत्रण हो जाता है | कृषि विभाग, उत्तर प्रदेश+--- _5॥",,,"३ चनाकीउनतखेती चना की उन्नत खेती,कृषि ज्ञान मंजूषा चर्च चचचचचचततततततततततततततततततततततततततततततततततततततततता ६३ चना की उननत खेती.",58,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2017,"Macozeb 75% WP for control of Ascocyta leaf spot disease. of 2 kg. or copper oxychloride 50% wp. of 3. 0 kg. The quantity should be sprayed by dissolving 500-600 litres of water per hectare.Major Weeds: Bathua, Senji, Krishnanil, Hirankhuri, Chatri-Matri, Akra-Akri, Wild Carrot, Gajri, Onion, Kharatua, Satyanashi, etc.","3 Improved cultivation of chickpea, 4. Fertile treatment:",एस्कोकाइटा पत्ती धब्बा रोग के नियंत्रण हेतु मैकोजेब 75 प्रतिशत डब्लूपी. की 2.0 किग्रा. अथवा कापर आक्सीक्लोराइड 50 प्रतिशत डब्लूपी. की 3.0 किग्रा. मात्रा प्रति हेक्टेयर 500--600 लीटर पानी में घोलकर छिड़काव करना चाहिए,,,"३ चनाकीउनतखेती चना की उन्नत खेती,4... पर्णीय उपचार :",51,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2018,"4.For weed control by herbicides, Fluochloralene 45% E.C. of 2.2 l. The quantity should be diluted in 800-4000 litres of water per hectare and added to the soil immediately before sowing or the quantity of Pendimethalin 30% EC in 3. 30 litres per hectare of water per hectare as above and sprayed evenly with a flatfan nozzle within 2 - 3 days of sowing. Quezalophope - Ethyl 5% EC in 4. 0 litres per hectare of water in 500 litres of water per hectare can control weeds with scaly leaves after sowing 20-30 days. Therefore, all types of weeds can be controlled by applying pendimethalin within 2-3 days before sowing and quesalophop-ethyl after 20-30 days.","3 Improved chickpea cultivation, control measures:",4.,,,"३ चनाकीउनतखेती चना की उन्नत खेती,नियंत्रण के उपाय :",116,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2019,2.Weeds should be controlled by weeding with a hoe if no herbicide has been used.Weeds should be controlled by weeding with a hoe if no herbicide has been used.Weeds should be controlled by weeding with a hoe if no herbicide has been used.,"3 Improved chickpea cultivation, control measures:",2.,,,"३ चनाकीउनतखेती चना की उन्नत खेती,नियंत्रण के उपाय :",58,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2020,"Harvesting and storage: When the legumes are ripe, they should be harvested and milled. Since the pulses are high in starch, they should be stored after the pulses have dried well.Weeds should be controlled by weeding with a hoe if no herbicide has been used.","3 Improved chickpea cultivation, control measures:",कटाई तथा भण्डारण : जब फलियाँ पक जायें तो कटाई कर मड़ाई कर लेना चाहिए| चूंकि दालों में ढोरा अधिक लगता है और इसका भण्डारण दालों को भलीभंति सुखने के बाद करना चाहिए,,,"३ चनाकीउनतखेती चना की उन्नत खेती,नियंत्रण के उपाय :",52,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2021,0 grams per ml. Use at the rate of tonsAluminium phosphide for protection against pests in storage.Aluminium phosphide for protection against pests in storage.Aluminium phosphide for protection against pests in storage.Aluminium phosphide for protection against pests in storage.,"3 Improved chickpea cultivation, control measures:",0 ग्राम प्रति मै. टन की दर से प्रयोग करें,,,"३ चनाकीउनतखेती चना की उन्नत खेती,नियंत्रण के उपाय :",42,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2022,"4. Cultivate species according to regional suitability. Use certified and pure seeds. Not K2KaP. Phosphorus-based fertilizers in basal dressings. Amar 5. You 5! 2 0 22 Kire Pak 2. Phosphorus-based fertilizers in basal dressing. 3 कम हम एल 7 उन है; ""552 आये कुन्देश में में शुक्षा के लिए में शुक्षा में शुक्षाना के लिया शुक्षाना है 2732 धाक है 3 श्री 3. Timely |औकलह Khail, chanting"" 36 Information and proper control / treatment of diseases and fungal pests. ""2; दक नांग, है,"" है, ""","3 Improved cultivation of chickpea in sugarcane fields, highlights:","4. क्षेत्रीय अनुकूलतानुसार प्रजाति काचयन कर »_ रा तल प्रमाणित एवं शुद्ध बीज का प्रयोग करें | पट न कि के 2 कक पी बेसल ड्रेसिंग में फॉस्फोरस धारी उर्वरकों का दि ऐप अमर 5 आप 5!2 ० 22 ही कीरे पक 2. बेसल ड्रेसिंग में फॉस्फोरस धारी उर्वरकों का। 3 कम हम आल 7उन है; ""५5२ आय कूंड़ों में संस्तुति अनुसार अवश्य प्रयोग करें | 2732 धर हक हि 3 श्र 3. रोगों एवं फलीछेदक कीड़ों की सामयिक |औकलह खैल,जप «३६ जानकारी कर उनका उचित नियंत्रण /उपचार| & 2;डक नआग, है, ""' किया जाय",,,"३ चनाकीउनतखेती चना की उन्नत खेती,मुख्य बिन्दु :",95,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2023,Replenish the sulphur in the form of 4. Pyrite / Gypsum / Single Super Phosphate. 5.. Seed treatment must be done.6. Irrigate the chickpea when it is flowering.6. Irrigate the chickpea when it is flowering.,"3 Improved cultivation of chickpea in sugarcane fields, highlights:",पल मरका कह 4... पाइराइट/जिप्सम/सिंगिल सुपर फॉस्फेट के | दि जद 0 जा रूप में सल्फरकी प्रतिपूर्ति करें । 5... बीज शोधन अवश्य करें,,,"३ चनाकीउनतखेती चना की उन्नत खेती,मुख्य बिन्दु :",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2024,7. Use early maturing varieties for late sowing.8. Sprinkle 2% borax in Kabuli chickpea. 9. Control pests and diseases in time. 40. Sow chickpea in a north-south direction.,"3 Improved cultivation of chickpea in sugarcane fields, highlights:",7. देर से बुवाई हेतु शीघ्र पकने वाली प्रजाति का प्रयोग करें,,,"३ चनाकीउनतखेती चना की उन्नत खेती,मुख्य बिन्दु :",41,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2025,"44. In unirrigated condition, spraying 2% urea at the time of flowering is beneficial.8. Sprinkle 2% borax in Kabuli chickpea. 9. Control pests and diseases in time. 40. Sow chickpea in a north-south direction.","3 Improved cultivation of chickpea in sugarcane fields, highlights:",44. असिंचित दशा में 2 प्रतिशत यूरिया का छिड़काव फूल आते समय करना लाभप्रद है |,,,"३ चनाकीउनतखेती चना की उन्नत खेती,मुख्य बिन्दु :",45,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2026,Soil: Loamy and light loamy soil is more suitable for peas.Preparation of land: First tilling should be done with soil turning plough and 2-3 tilling should be done with native plough or cultivator.Preparation of land: First tilling should be done with soil turning plough and 2-3 tilling should be done with native plough or cultivator.,3 Unnat cultivation of peas. 30. Sustainable pea cultivation,भूमि : मटर हेतु दोमट तथा हल्की दोमट भूमि अधिक उपयुक्त है,,,३ मटर की उननत खेती. 30. मटर की उननतशील खेती,54,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2027,Recommended species: No.Species Notification | Productivity | Ripe | Year of Suitable Characteristics No.Species Notification | Productivity | Ripe | Year of Suitable Characteristics No.Species Notification | Productivity | Ripe | Year of Suitable Characteristics No.Species Notification | Productivity | Ripe | Year of Suitable Characteristics No.,3 Unnat cultivation of peas. 30. Sustainable pea cultivation,संस्तुत प्रजातियाँ : क्र.,,,३ मटर की उननत खेती. 30. मटर की उननतशील खेती,48,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2028,| (00 / h0) |अवधि (days),3 Unnat cultivation of peas. 30. Sustainable pea cultivation,| (क0०/हे0) |अवधि (दिन),,,३ मटर की उननत खेती. 30. मटर की उननतशील खेती,3,input/md/hindi\ManjushaBookPart_I.pdf,table,,
2029,Area| | Book | | - - - - - - - - - - - - - - - - - - - - - - - | | And | | Rata | Avrodhi | | Ideal | 2000 | | 909 | | 4 | | |विकास | 2005 | | H | | 5 | | ID3 > | 2004 | | H | | O | | Anti-Diagnosis. | | 7 | | |हरियाल | 2007 | | | | [Rs | | Z | | PF | | D | | 40-42 | | of I | | | | | | | | | | | | | | | | | | | 40 | | |अमन | (IPF) | | | | | | | | | | | | | | | [| | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 43 | | | y | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 44 | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | FD | 42-22 | | Aphid | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | 46 | | |आई. P | | FD | | Dhar | | [Ta | | | |,3 Unnat cultivation of peas. 30. Sustainable pea cultivation,क्षेत्र,,,३ मटर की उननत खेती. 30. मटर की उननतशील खेती,68,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2030,No. Species Notification |उत्पादकता. to cook| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable| Suitable,"3 Unnat cultivation of peas. 30. Sustainable Pea Cultivation, Department of Agriculture, Uttar Pradesh Discussion of Rabi Crops.",क्र. प्रजातियाँ अधिसूचना |उत्पादकता। पकने की,,,"३ मटर की उननत खेती. 30. मटर की उननतशील खेती,कृषि विभाग, उत्तर प्रदेशचर्चा रबी फसलों की फसलों की |",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2031,Features No. the year of| (a0 / he0) |अवधि (day)| (a0 / he0) |अवधि (day)| (a0 / he0) |अवधि (day)| (a0 / he0) |अवधि (day)| (a0 / he0) |अवधि (day)| (a0 / he0) |अवधि (day)| (a0 / he0) |अवधि (day)| (a0 / he0) |अवधि (day)| (a0 / he0) |अवधि (day),"3 Unnat cultivation of peas. 30. Sustainable Pea Cultivation, Department of Agriculture, Uttar Pradesh Discussion of Rabi Crops.",विशेषताएं सं. का वर्ष,,,"३ मटर की उननत खेती. 30. मटर की उननतशील खेती,कृषि विभाग, उत्तर प्रदेशचर्चा रबी फसलों की फसलों की |",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2032,Area 47.|आईं .PFD-2044-2 | 2048|आईं .PFD-2044-2 | 2048|आईं .PFD-2044-2 | 2048|आईं .PFD-2044-2 | 2048|आईं .PFD-2044-2 | 2048|आईं .PFD-2044-2 | 2048|आईं .PFD-2044-2 | 2048|आईं .PFD-2044-2 | 2048|आईं .PFD-2044-2 | 2048|आईं .PFD-2044-2 | 2048|आईं .PFD-2044-2 | 2048|आईं .PFD-2044-2 | 2048|आईं .PFD-2044-2 | 2048,"3 Unnat cultivation of peas. 30. Sustainable Pea Cultivation, Department of Agriculture, Uttar Pradesh Discussion of Rabi Crops.",क्षेत्र 47.,,,"३ मटर की उननत खेती. 30. मटर की उननतशील खेती,कृषि विभाग, उत्तर प्रदेशचर्चा रबी फसलों की फसलों की |",41,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2033,"22-23 405-440 | Bundelkhand|पॉड Borer, Aphid, Leaf|पॉड Borer, Aphid, Leaf|पॉड Borer, Aphid, Leaf|पॉड Borer, Aphid, Leaf|पॉड Borer, Aphid, Leaf|पॉड Borer, Aphid, Leaf|पॉड Borer, Aphid, Leaf|पॉड Borer, Aphid, Leaf|पॉड Borer, Aphid, Leaf","3 Unnat cultivation of peas. 30. Sustainable Pea Cultivation, Department of Agriculture, Uttar Pradesh Discussion of Rabi Crops.",22-23 405-440 | बुन्देलखण्ड,,,"३ मटर की उननत खेती. 30. मटर की उननतशील खेती,कृषि विभाग, उत्तर प्रदेशचर्चा रबी फसलों की फसलों की |",40,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2034,"Minor and nematode medium _ _ |_ _ _ _ | _ _ | _ |अवरोधी Bony species. 6. P.F. D. - 9 - 2 2048 45-20 420-425 U.P. Baboo48. |आई. PF-4-9 2040 45-48 425-430 U.P. Long stature, white cataract, and rash. 49. |एच. FP 529 2042 22-25 420-425. U.P. Plains. Powdery mildew resistant and area rust tolerant, dwarf species","3 Unnat cultivation of peas. 30. Sustainable Pea Cultivation, Department of Agriculture, Uttar Pradesh Discussion of Rabi Crops.",माइनर एवं नीमेटोड मध्यम __|_ _ _| __| _| | _|अवरोधी बोनी प्रजाति। 6. पी. एफ .डी.--9-2 2048 45-20 420-425 उप्र. बबु,,,"३ मटर की उननत खेती. 30. मटर की उननतशील खेती,कृषि विभाग, उत्तर प्रदेशचर्चा रबी फसलों की फसलों की |",55,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2035,"20. |हरीत 2020 47-20 440-445 U.P.48. |आई. PF-4-9 2040 45-48 425-430 U.P. Long stature, white cataract, and rash. 49. |एच. FP 529 2042 22-25 420-425. U.P. Plains. Powdery mildew resistant and area rust tolerant, dwarf species48. |आई. PF-4-9 2040 45-48 425-430 U.P. Long stature, white cataract, and rash. 49. |एच. FP 529 2042 22-25 420-425. U.P. Plains. Powdery mildew resistant and area rust tolerant, dwarf species","3 Unnat cultivation of peas. 30. Sustainable Pea Cultivation, Department of Agriculture, Uttar Pradesh Discussion of Rabi Crops.",20. |हरीत 2020 47-20 440--45 उ.प्र.,,,"३ मटर की उननत खेती. 30. मटर की उननतशील खेती,कृषि विभाग, उत्तर प्रदेशचर्चा रबी फसलों की फसलों की |",72,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2036,|पाउडरी Mildew,"3 Unnat cultivation of peas. 30. Sustainable Pea Cultivation, Department of Agriculture, Uttar Pradesh Discussion of Rabi Crops.",|पाउडरी मिल्डयू,,,"३ मटर की उननत खेती. 30. मटर की उननतशील खेती,कृषि विभाग, उत्तर प्रदेशचर्चा रबी फसलों की फसलों की |",2,input/md/hindi\ManjushaBookPart_I.pdf,table,,
2037,inhibitor(IPF -- 46-43) 24. |आईं. PF - 46-43 2049 48-9 445-420 | U.P. Plains(IPF -- 46-43) 24. |आईं. PF - 46-43 2049 48-9 445-420 | U.P. Plains(IPF -- 46-43) 24. |आईं. PF - 46-43 2049 48-9 445-420 | U.P. Plains(IPF -- 46-43) 24. |आईं. PF - 46-43 2049 48-9 445-420 | U.P. Plains,"3 Unnat cultivation of peas. 30. Sustainable Pea Cultivation, Department of Agriculture, Uttar Pradesh Discussion of Rabi Crops.",अवरोधी,,,"३ मटर की उननत खेती. 30. मटर की उननतशील खेती,कृषि विभाग, उत्तर प्रदेशचर्चा रबी फसलों की फसलों की |",41,input/md/hindi\ManjushaBookPart_I.pdf,para,,
2038,"|लम्बा Kada, green grain, powdery","3 Unnat cultivation of peas. 30. Sustainable Pea Cultivation, Department of Agriculture, Uttar Pradesh Discussion of Rabi Crops.","|लम्बा कद, हरा दाना, पाउडरी",,,"३ मटर की उननत खेती. 30. मटर की उननतशील खेती,कृषि विभाग, उत्तर प्रदेशचर्चा रबी फसलों की फसलों की |",5,input/md/hindi\ManjushaBookPart_I.pdf,table,,
2039,Area Mild and Rust Resistant23. IPFD -- 43-2 2020 47-48 445-420 U.P. Powdery mildew and Downy mildew inhibitors and against rheumatoid arthritis. . .23. IPFD -- 43-2 2020 47-48 445-420 U.P. Powdery mildew and Downy mildew inhibitors and against rheumatoid arthritis. . .,"3 Unnat cultivation of peas. 30. Sustainable Pea Cultivation, Department of Agriculture, Uttar Pradesh Discussion of Rabi Crops.",क्षेत्र मिल्डय एवं रस्ट अवरोधी,,,"३ मटर की उननत खेती. 30. मटर की उननतशील खेती,कृषि विभाग, उत्तर प्रदेशचर्चा रबी फसलों की फसलों की |",43,input/md/hindi\ManjushaBookPart_I.pdf,para,,
